Transaction_ID,Account_ID,Transaction_Date,Transaction_Type,Amount,Channel,Transaction_Status
TXN0063316,ACC000752,2017-06-16,Deposit,13543.81,Mobile Banking,Success
TXN0075141,ACC004333,2017-06-18,Withdrawal,12247.44,Mobile Banking,Success
TXN0010481,ACC003155,2017-06-19,Withdrawal,9888.41,UPI,Success
TXN0087614,ACC006727,2017-06-19,Withdrawal,373.37,UPI,Success
TXN0096915,ACC003931,2017-06-19,Deposit,32069.74,Net Banking,Success
TXN0031823,ACC001744,2017-06-20,Withdrawal,10000.00,ATM,Success
TXN0041046,ACC004132,2017-06-20,Withdrawal,16504.47,UPI,Success
TXN0063564,ACC004351,2017-06-20,Withdrawal,33581.03,Mobile Banking,Success
TXN0068328,ACC000126,2017-06-20,Withdrawal,13678.88,Mobile Banking,Success
TXN0102525,ACC002750,2017-06-20,Withdrawal,4500.00,ATM,Success
TXN0016032,ACC001362,2017-06-21,Withdrawal,4500.00,ATM,Success
TXN0069116,ACC000752,2017-06-21,Withdrawal,497.47,UPI,Success
TXN0031026,ACC003759,2017-06-22,Withdrawal,19814.84,Net Banking,Success
TXN0040682,ACC006451,2017-06-22,Deposit,14603.71,Net Banking,Success
TXN0055788,ACC002557,2017-06-23,Transfer,7804.53,UPI,Success
TXN0002149,ACC001205,2017-06-24,Deposit,295.27,UPI,Success
TXN0075310,ACC006257,2017-06-24,Withdrawal,637.83,UPI,Success
TXN0009286,ACC001029,2017-06-27,Withdrawal,4500.00,ATM,Success
TXN0012300,ACC001557,2017-06-27,Withdrawal,3758.14,UPI,Success
TXN0032180,ACC001440,2017-06-28,Withdrawal,76845.53,NEFT,Success
TXN0028562,ACC000268,2017-06-29,Withdrawal,145921.94,IMPS,Success
TXN0074807,ACC003931,2017-06-29,Withdrawal,10688.02,Net Banking,Success
TXN0069715,ACC004110,2017-06-30,Withdrawal,3422.75,UPI,Success
TXN0023828,ACC004333,2017-07-01,Deposit,21525.66,Net Banking,Success
TXN0045087,ACC002150,2017-07-01,Deposit,2684.78,UPI,Success
TXN0093793,ACC003671,2017-07-01,Deposit,638.08,UPI,Success
TXN0004806,ACC006258,2017-07-02,Withdrawal,500.00,ATM,Success
TXN0030845,ACC006826,2017-07-03,Deposit,9527.20,Net Banking,Success
TXN0001626,ACC004132,2017-07-04,Withdrawal,28802.44,Mobile Banking,Success
TXN0025221,ACC002890,2017-07-04,Transfer,43617.58,IMPS,Success
TXN0078120,ACC001803,2017-07-04,Withdrawal,5167.93,Mobile Banking,Success
TXN0081599,ACC004915,2017-07-04,Deposit,3826.92,UPI,Success
TXN0050226,ACC000882,2017-07-05,Withdrawal,1000.00,ATM,Success
TXN0058164,ACC006271,2017-07-05,Withdrawal,4500.00,ATM,Success
TXN0048015,ACC000717,2017-07-06,Withdrawal,3574.58,Mobile Banking,Success
TXN0005686,ACC004743,2017-07-07,Deposit,29240.81,Mobile Banking,Failed
TXN0086891,ACC001744,2017-07-07,Withdrawal,921.09,UPI,Success
TXN0058779,ACC005444,2017-07-08,Withdrawal,190721.89,NEFT,Pending
TXN0064198,ACC006445,2017-07-08,Deposit,908.72,UPI,Success
TXN0018714,ACC001885,2017-07-10,Deposit,30767.00,Branch,Success
TXN0075924,ACC004132,2017-07-10,Withdrawal,31780.47,Mobile Banking,Success
TXN0079335,ACC001939,2017-07-10,Withdrawal,4500.00,ATM,Success
TXN0022488,ACC001029,2017-07-11,Withdrawal,3282.12,UPI,Success
TXN0023428,ACC000378,2017-07-11,Deposit,26282.89,Mobile Banking,Success
TXN0032859,ACC006727,2017-07-12,Withdrawal,6274.56,UPI,Success
TXN0017055,ACC002750,2017-07-13,Withdrawal,3000.00,ATM,Success
TXN0025915,ACC002639,2017-07-13,Deposit,230.08,UPI,Success
TXN0088186,ACC002095,2017-07-13,Deposit,170623.31,IMPS,Success
TXN0035662,ACC001140,2017-07-14,Withdrawal,8000.00,ATM,Success
TXN0057284,ACC002267,2017-07-14,Withdrawal,2189.82,UPI,Success
TXN0080601,ACC000526,2017-07-14,Deposit,14320.91,Mobile Banking,Success
TXN0014548,ACC002810,2017-07-15,Deposit,3293.28,UPI,Success
TXN0062731,ACC003529,2017-07-17,Withdrawal,244360.51,NEFT,Success
TXN0093900,ACC004079,2017-07-17,Withdrawal,981.72,UPI,Success
TXN0012058,ACC004959,2017-07-18,Transfer,26213.89,Mobile Banking,Success
TXN0013243,ACC004628,2017-07-18,Withdrawal,15392.04,Branch,Success
TXN0017399,ACC000048,2017-07-18,Deposit,12728.12,Net Banking,Success
TXN0060187,ACC004922,2017-07-18,Withdrawal,404089.94,Branch,Success
TXN0102626,ACC002099,2017-07-18,Withdrawal,10249.94,Mobile Banking,Success
TXN0037322,ACC004839,2017-07-19,Deposit,786.30,UPI,Success
TXN0057607,ACC004860,2017-07-19,Transfer,692.40,UPI,Success
TXN0082996,ACC001909,2017-07-19,Withdrawal,47260.37,UPI,Success
TXN0001780,ACC006019,2017-07-20,Withdrawal,1000.00,ATM,Success
TXN0053587,ACC004096,2017-07-20,Transfer,13396.23,Mobile Banking,Success
TXN0036529,ACC000896,2017-07-21,Deposit,16420.13,Net Banking,Pending
TXN0001630,ACC002505,2017-07-24,Transfer,837.28,UPI,Success
TXN0087301,ACC004689,2017-07-24,Withdrawal,7374.10,UPI,Success
TXN0059716,ACC000383,2017-07-25,Withdrawal,86981.22,NEFT,Success
TXN0076535,ACC002863,2017-07-26,Withdrawal,683.89,UPI,Success
TXN0013419,ACC004339,2017-07-28,Withdrawal,183.59,UPI,Failed
TXN0025311,ACC000869,2017-07-28,Withdrawal,7567.60,Mobile Banking,Success
TXN0027975,ACC006019,2017-07-28,Withdrawal,2000.00,ATM,Success
TXN0094162,ACC004166,2017-07-30,Withdrawal,2107.83,UPI,Pending
TXN0039219,ACC004275,2017-07-31,Deposit,6589.19,UPI,Success
TXN0022026,ACC004945,2017-08-01,Deposit,226470.38,NEFT,Success
TXN0092139,ACC002297,2017-08-01,Deposit,32382.26,Mobile Banking,Success
TXN0029667,ACC004271,2017-08-02,Withdrawal,783.66,UPI,Success
TXN0103534,ACC004158,2017-08-02,Withdrawal,768.00,UPI,Success
TXN0005371,ACC002202,2017-08-04,Withdrawal,649.34,UPI,Success
TXN0046978,ACC001566,2017-08-04,Withdrawal,710.70,UPI,Success
TXN0047571,ACC006019,2017-08-04,Withdrawal,3000.00,ATM,Failed
TXN0041505,ACC001104,2017-08-05,Deposit,13853.39,Net Banking,Success
TXN0054445,ACC002639,2017-08-05,Withdrawal,8540.45,Net Banking,Success
TXN0076704,ACC001201,2017-08-05,Withdrawal,1000.00,ATM,Success
TXN0044503,ACC000968,2017-08-06,Withdrawal,1000.00,ATM,Success
TXN0056319,ACC002267,2017-08-06,Withdrawal,3994.12,UPI,Success
TXN0043299,ACC005508,2017-08-08,Withdrawal,827.23,UPI,Success
TXN0020015,ACC000968,2017-08-09,Withdrawal,175.15,UPI,Success
TXN0024084,ACC000381,2017-08-09,Withdrawal,22073.21,Net Banking,Success
TXN0042178,ACC004333,2017-08-09,Deposit,260.67,Mobile Banking,Success
TXN0045555,ACC003841,2017-08-09,Withdrawal,8598.90,UPI,Success
TXN0073835,ACC000381,2017-08-09,Deposit,32648.45,Mobile Banking,Success
TXN0074356,ACC000929,2017-08-10,Deposit,4660.32,UPI,Success
TXN0008014,ACC003099,2017-08-11,Withdrawal,32286.21,Net Banking,Success
TXN0007005,ACC001294,2017-08-12,Deposit,6431.39,UPI,Success
TXN0027837,ACC001815,2017-08-12,Withdrawal,138.95,UPI,Success
TXN0062247,ACC005886,2017-08-13,Withdrawal,20333.53,Net Banking,Failed
TXN0001697,ACC001744,2017-08-14,Transfer,664.96,UPI,Pending
TXN0045589,ACC000717,2017-08-16,Withdrawal,4990.41,POS / Debit Card,Success
TXN0023763,ACC004079,2017-08-17,Deposit,221.43,UPI,Success
TXN0055320,ACC001830,2017-08-17,Deposit,6550.58,UPI,Success
TXN0020104,ACC003977,2017-08-18,Withdrawal,14359.49,POS / Debit Card,Success
TXN0014784,ACC001466,2017-08-19,Withdrawal,629.86,UPI,Success
TXN0016171,ACC003406,2017-08-19,Deposit,32861.95,NEFT,Success
TXN0080546,ACC004271,2017-08-20,Withdrawal,2000.00,ATM,Success
TXN0094985,ACC006230,2017-08-21,Deposit,475.87,UPI,Failed
TXN0023989,ACC004166,2017-08-23,Withdrawal,170.31,UPI,Success
TXN0064598,ACC000121,2017-08-23,Withdrawal,5000.00,ATM,Success
TXN0102797,ACC005923,2017-08-23,Withdrawal,473.21,UPI,Success
TXN0024258,ACC002150,2017-08-24,Withdrawal,8000.00,ATM,Success
TXN0022823,ACC000109,2017-08-25,Deposit,229.85,UPI,Success
TXN0042213,ACC004945,2017-08-26,Withdrawal,9944.82,Net Banking,Success
TXN0087763,ACC003633,2017-08-26,Withdrawal,5000.00,ATM,Failed
TXN0060934,ACC000153,2017-08-28,Deposit,324.50,UPI,Success
TXN0082154,ACC003028,2017-08-29,Withdrawal,3000.00,ATM,Success
TXN0099145,ACC001803,2017-08-29,Withdrawal,409692.42,Branch,Success
TXN0047959,ACC004915,2017-08-30,Deposit,7485.09,Mobile Banking,Success
TXN0016724,ACC006245,2017-08-31,Deposit,9228.16,Net Banking,Success
TXN0062412,ACC001440,2017-08-31,Transfer,227.96,UPI,Success
TXN0058717,ACC000659,2017-09-01,Transfer,587.30,UPI,Success
TXN0091844,ACC000869,2017-09-01,Withdrawal,500.00,ATM,Failed
TXN0013029,ACC002095,2017-09-02,Deposit,189022.06,NEFT,Success
TXN0021758,ACC004522,2017-09-02,Deposit,572.67,UPI,Success
TXN0043873,ACC006445,2017-09-02,Withdrawal,4500.00,ATM,Success
TXN0097076,ACC005995,2017-09-02,Withdrawal,8165.06,UPI,Success
TXN0048955,ACC003529,2017-09-03,Withdrawal,10000.00,ATM,Success
TXN0076359,ACC006711,2017-09-03,Transfer,32683.13,Net Banking,Failed
TXN0066509,ACC006613,2017-09-04,Withdrawal,21204.05,Mobile Banking,Success
TXN0101509,ACC003969,2017-09-04,Withdrawal,470.24,UPI,Success
TXN0076071,ACC003779,2017-09-05,Withdrawal,10000.00,ATM,Success
TXN0099881,ACC000762,2017-09-05,Withdrawal,7680.70,Net Banking,Success
TXN0101223,ACC006445,2017-09-05,Withdrawal,745.90,UPI,Success
TXN0004407,ACC001727,2017-09-06,Withdrawal,3000.00,ATM,Success
TXN0005669,ACC004270,2017-09-06,Withdrawal,12871.35,UPI,Success
TXN0092180,ACC001830,2017-09-07,Withdrawal,992.70,UPI,Success
TXN0096866,ACC004773,2017-09-07,Withdrawal,712.00,UPI,Success
TXN0012350,ACC005988,2017-09-08,Withdrawal,10000.00,ATM,Success
TXN0102992,ACC006005,2017-09-08,Withdrawal,26670.37,Mobile Banking,Success
TXN0068735,ACC001939,2017-09-09,Withdrawal,2000.00,ATM,Success
TXN0078005,ACC002227,2017-09-09,Withdrawal,8000.00,ATM,Success
TXN0005859,ACC001473,2017-09-10,Deposit,16102.50,Mobile Banking,Success
TXN0012905,ACC002750,2017-09-10,Withdrawal,11066.08,UPI,Success
TXN0069097,ACC003741,2017-09-10,Withdrawal,9628.39,UPI,Success
TXN0085502,ACC004428,2017-09-11,Withdrawal,4099.95,UPI,Success
TXN0099009,ACC004602,2017-09-11,Transfer,3918.61,UPI,Success
TXN0101934,ACC003309,2017-09-11,Withdrawal,1484.57,UPI,Success
TXN0068636,ACC000643,2017-09-12,Deposit,4432.59,UPI,Success
TXN0079272,ACC006258,2017-09-12,Withdrawal,10000.00,ATM,Success
TXN0097261,ACC001749,2017-09-12,Withdrawal,8573.89,UPI,Success
TXN0030190,ACC001352,2017-09-13,Withdrawal,72008.90,NEFT,Success
TXN0066257,ACC004945,2017-09-13,Transfer,24586.55,Net Banking,Success
TXN0075954,ACC004609,2017-09-13,Transfer,7628.51,Mobile Banking,Failed
TXN0012878,ACC001629,2017-09-15,Withdrawal,167454.94,IMPS,Success
TXN0006378,ACC001473,2017-09-16,Withdrawal,5000.00,ATM,Success
TXN0042702,ACC004689,2017-09-16,Withdrawal,2645.37,UPI,Success
TXN0090781,ACC003168,2017-09-16,Withdrawal,4500.00,ATM,Success
TXN0055746,ACC000896,2017-09-17,Withdrawal,28741.79,Mobile Banking,Success
TXN0012553,ACC001738,2017-09-18,Withdrawal,26578.59,Net Banking,Success
TXN0054068,ACC003741,2017-09-18,Withdrawal,30768.39,Mobile Banking,Success
TXN0070038,ACC004845,2017-09-19,Withdrawal,6248.15,UPI,Success
TXN0081564,ACC001473,2017-09-19,Deposit,26335.05,Net Banking,Success
TXN0012463,ACC001247,2017-09-20,Withdrawal,8000.00,ATM,Success
TXN0022631,ACC000383,2017-09-20,Deposit,23573.86,Net Banking,Success
TXN0055639,ACC005737,2017-09-20,Withdrawal,8000.00,ATM,Success
TXN0024948,ACC006967,2017-09-21,Transfer,869.16,UPI,Success
TXN0004644,ACC001205,2017-09-22,Deposit,6092.96,UPI,Success
TXN0047246,ACC000666,2017-09-22,Withdrawal,690.88,UPI,Success
TXN0048208,ACC004096,2017-09-22,Withdrawal,228000.05,NEFT,Success
TXN0056642,ACC005678,2017-09-22,Withdrawal,23014.39,Mobile Banking,Success
TXN0074644,ACC002505,2017-09-22,Deposit,4127.15,Mobile Banking,Success
TXN0103389,ACC001816,2017-09-22,Withdrawal,535.93,UPI,Success
TXN0042884,ACC000488,2017-09-23,Withdrawal,12468.83,Net Banking,Success
TXN0078508,ACC004602,2017-09-23,Deposit,30957.90,Net Banking,Success
TXN0085941,ACC004010,2017-09-23,Withdrawal,500.44,UPI,Success
TXN0099066,ACC003250,2017-09-23,Withdrawal,4500.00,ATM,Success
TXN0007019,ACC004428,2017-09-24,Withdrawal,4500.00,ATM,Success
TXN0041710,ACC004428,2017-09-24,Withdrawal,2207.36,Net Banking,Success
TXN0103600,ACC000896,2017-09-24,Withdrawal,32774.03,UPI,Success
TXN0056855,ACC000869,2017-09-25,Withdrawal,23527.45,UPI,Success
TXN0099651,ACC005216,2017-09-26,Withdrawal,25680.34,Mobile Banking,Success
TXN0002279,ACC005144,2017-09-27,Withdrawal,11597.04,Mobile Banking,Success
TXN0082986,ACC001140,2017-09-27,Withdrawal,888.12,UPI,Success
TXN0011491,ACC002448,2017-09-30,Withdrawal,500.00,ATM,Success
TXN0014873,ACC004480,2017-09-30,Withdrawal,26298.80,Mobile Banking,Success
TXN0015004,ACC002639,2017-09-30,Withdrawal,3399.55,UPI,Success
TXN0057034,ACC000408,2017-09-30,Withdrawal,4629.70,UPI,Success
TXN0073110,ACC005482,2017-09-30,Withdrawal,585.06,UPI,Success
TXN0062747,ACC002163,2017-10-01,Withdrawal,3069.29,UPI,Success
TXN0066526,ACC000666,2017-10-01,Transfer,23067.88,UPI,Success
TXN0069141,ACC001360,2017-10-02,Withdrawal,9143.47,Net Banking,Success
TXN0057735,ACC002148,2017-10-03,Withdrawal,240992.68,IMPS,Success
TXN0013525,ACC004428,2017-10-04,Withdrawal,19449.49,UPI,Success
TXN0098465,ACC002179,2017-10-04,Withdrawal,11915.08,UPI,Success
TXN0043209,ACC001362,2017-10-05,Deposit,149.79,UPI,Success
TXN0081469,ACC000882,2017-10-05,Transfer,3209.35,UPI,Success
TXN0085208,ACC003280,2017-10-05,Withdrawal,136.22,UPI,Failed
TXN0031824,ACC004755,2017-10-06,Withdrawal,1885.33,UPI,Success
TXN0032558,ACC002413,2017-10-06,Withdrawal,847.32,UPI,Success
TXN0089240,ACC003633,2017-10-06,Withdrawal,100705.41,NEFT,Success
TXN0060348,ACC001201,2017-10-07,Deposit,49784.41,UPI,Success
TXN0068379,ACC003028,2017-10-07,Transfer,24460.74,Net Banking,Success
TXN0038581,ACC001367,2017-10-08,Transfer,205214.87,NEFT,Success
TXN0043220,ACC006416,2017-10-08,Withdrawal,5000.00,ATM,Success
TXN0048915,ACC003899,2017-10-08,Withdrawal,14787.24,Mobile Banking,Success
TXN0070317,ACC003905,2017-10-08,Transfer,6888.90,UPI,Success
TXN0011680,ACC000960,2017-10-09,Deposit,701.97,UPI,Success
TXN0067734,ACC002674,2017-10-09,Withdrawal,7266.67,UPI,Success
TXN0031560,ACC006451,2017-10-10,Withdrawal,28414.22,Net Banking,Success
TXN0062878,ACC006826,2017-10-10,Withdrawal,692.19,UPI,Success
TXN0003924,ACC002890,2017-10-11,Deposit,1983.32,UPI,Success
TXN0010007,ACC000124,2017-10-11,Withdrawal,292.06,UPI,Success
TXN0025265,ACC000762,2017-10-11,Withdrawal,4712.02,Net Banking,Success
TXN0075165,ACC000153,2017-10-11,Withdrawal,9674.02,POS / Debit Card,Success
TXN0073313,ACC001557,2017-10-12,Deposit,411.23,UPI,Success
TXN0103558,ACC005238,2017-10-12,Withdrawal,500.00,ATM,Success
TXN0049783,ACC003099,2017-10-13,Withdrawal,5769.67,UPI,Success
TXN0093136,ACC002982,2017-10-13,Transfer,7626.59,Mobile Banking,Success
TXN0035313,ACC003368,2017-10-14,Withdrawal,1000.00,ATM,Success
TXN0071887,ACC002948,2017-10-15,Deposit,3646.94,UPI,Success
TXN0077933,ACC001134,2017-10-16,Withdrawal,8000.00,ATM,Success
TXN0092321,ACC004027,2017-10-16,Deposit,158396.94,IMPS,Success
TXN0042322,ACC001256,2017-10-17,Withdrawal,1000.00,ATM,Success
TXN0100053,ACC002634,2017-10-18,Deposit,210937.32,IMPS,Success
TXN0043126,ACC005915,2017-10-19,Deposit,10978.08,Net Banking,Success
TXN0051343,ACC003311,2017-10-19,Withdrawal,348.94,UPI,Success
TXN0045151,ACC006584,2017-10-20,Withdrawal,10057.38,POS / Debit Card,Success
TXN0066385,ACC006245,2017-10-20,Deposit,29355.99,Net Banking,Success
TXN0077647,ACC002505,2017-10-20,Deposit,13633.90,Mobile Banking,Success
TXN0094180,ACC003633,2017-10-21,Transfer,25852.46,UPI,Success
TXN0000747,ACC003931,2017-10-22,Withdrawal,4500.00,ATM,Success
TXN0089868,ACC002179,2017-10-22,Withdrawal,85650.38,NEFT,Success
TXN0061496,ACC002227,2017-10-23,Withdrawal,174750.60,NEFT,Success
TXN0084127,ACC003155,2017-10-23,Withdrawal,1000.00,ATM,Success
TXN0095502,ACC005542,2017-10-23,Deposit,5735.49,UPI,Success
TXN0058275,ACC004546,2017-10-25,Withdrawal,30896.20,Mobile Banking,Success
TXN0093473,ACC006584,2017-10-25,Deposit,353.81,UPI,Success
TXN0014254,ACC005482,2017-10-26,Withdrawal,31360.36,Net Banking,Success
TXN0068236,ACC003806,2017-10-26,Withdrawal,22710.80,Net Banking,Success
TXN0032290,ACC001414,2017-10-27,Withdrawal,736.22,Net Banking,Success
TXN0013452,ACC000929,2017-10-28,Transfer,5467.01,UPI,Success
TXN0017251,ACC001781,2017-10-28,Deposit,16898.58,Net Banking,Success
TXN0020247,ACC003899,2017-10-28,Withdrawal,2000.00,ATM,Success
TXN0047600,ACC006251,2017-10-28,Withdrawal,5000.00,ATM,Failed
TXN0010550,ACC000896,2017-10-29,Withdrawal,5000.00,ATM,Success
TXN0072672,ACC002810,2017-10-29,Withdrawal,17884.57,Mobile Banking,Pending
TXN0082773,ACC005302,2017-10-29,Withdrawal,668.97,UPI,Success
TXN0087121,ACC005482,2017-10-29,Transfer,287825.52,Branch,Success
TXN0088633,ACC004079,2017-10-29,Withdrawal,86343.53,NEFT,Success
TXN0089417,ACC001367,2017-10-29,Withdrawal,244.50,UPI,Success
TXN0017772,ACC002608,2017-10-30,Withdrawal,9946.61,UPI,Success
TXN0065305,ACC000124,2017-10-30,Withdrawal,24945.37,Net Banking,Success
TXN0004330,ACC001557,2017-11-01,Withdrawal,4500.00,ATM,Success
TXN0018916,ACC005009,2017-11-01,Withdrawal,187186.14,Branch,Success
TXN0037681,ACC004100,2017-11-01,Withdrawal,3000.00,ATM,Success
TXN0084718,ACC002982,2017-11-01,Withdrawal,993.79,UPI,Success
TXN0088663,ACC004860,2017-11-01,Withdrawal,7150.42,Net Banking,Success
TXN0020364,ACC002981,2017-11-02,Deposit,12290.56,UPI,Success
TXN0078819,ACC002948,2017-11-02,Withdrawal,931.78,UPI,Success
TXN0047837,ACC002163,2017-11-03,Withdrawal,260.30,UPI,Success
TXN0011554,ACC000109,2017-11-04,Deposit,7200.49,UPI,Success
TXN0016306,ACC004959,2017-11-04,Withdrawal,973.23,UPI,Success
TXN0060470,ACC004918,2017-11-04,Withdrawal,5000.00,ATM,Success
TXN0076091,ACC000109,2017-11-04,Withdrawal,913.26,UPI,Success
TXN0085036,ACC006445,2017-11-04,Withdrawal,345.47,UPI,Success
TXN0011911,ACC002634,2017-11-05,Withdrawal,3040.24,UPI,Success
TXN0022904,ACC002750,2017-11-05,Deposit,3338.13,UPI,Success
TXN0058283,ACC003260,2017-11-05,Withdrawal,8000.00,ATM,Failed
TXN0068705,ACC005737,2017-11-05,Withdrawal,155408.45,IMPS,Success
TXN0049089,ACC004959,2017-11-06,Deposit,9011.87,UPI,Failed
TXN0053471,ACC002588,2017-11-06,Withdrawal,9390.75,UPI,Success
TXN0021033,ACC002639,2017-11-07,Withdrawal,1045.83,UPI,Success
TXN0021704,ACC006451,2017-11-07,Transfer,2791.01,UPI,Failed
TXN0032279,ACC004609,2017-11-07,Deposit,94.68,UPI,Success
TXN0038562,ACC003250,2017-11-07,Deposit,23306.88,Mobile Banking,Success
TXN0091279,ACC001104,2017-11-07,Withdrawal,26676.65,Net Banking,Success
TXN0004376,ACC000861,2017-11-08,Withdrawal,193403.82,NEFT,Success
TXN0094956,ACC001205,2017-11-08,Withdrawal,226466.27,NEFT,Success
TXN0075521,ACC004010,2017-11-09,Withdrawal,3940.69,UPI,Failed
TXN0021919,ACC005174,2017-11-10,Withdrawal,9251.43,UPI,Success
TXN0039077,ACC004027,2017-11-10,Withdrawal,130361.86,NEFT,Success
TXN0088134,ACC006028,2017-11-10,Transfer,124.95,UPI,Success
TXN0022776,ACC001247,2017-11-11,Deposit,202927.15,NEFT,Success
TXN0045598,ACC001206,2017-11-11,Deposit,16526.47,Mobile Banking,Success
TXN0078649,ACC005974,2017-11-11,Withdrawal,5949.50,UPI,Success
TXN0085531,ACC000121,2017-11-11,Withdrawal,289300.76,Branch,Success
TXN0102347,ACC004333,2017-11-12,Deposit,30664.24,NEFT,Success
TXN0018664,ACC001137,2017-11-13,Withdrawal,6327.42,UPI,Success
TXN0099461,ACC004079,2017-11-13,Withdrawal,73604.96,Branch,Success
TXN0042432,ACC004275,2017-11-14,Withdrawal,4500.00,ATM,Success
TXN0036622,ACC004339,2017-11-15,Withdrawal,8479.80,UPI,Success
TXN0102867,ACC003010,2017-11-15,Withdrawal,229.28,UPI,Success
TXN0050355,ACC003526,2017-11-16,Withdrawal,34712.35,Branch,Success
TXN0055462,ACC001466,2017-11-16,Withdrawal,3000.00,ATM,Success
TXN0057268,ACC001104,2017-11-16,Transfer,4820.99,Mobile Banking,Success
TXN0074011,ACC003824,2017-11-16,Withdrawal,9325.42,UPI,Success
TXN0036812,ACC001206,2017-11-17,Deposit,29412.58,Net Banking,Failed
TXN0005975,ACC003636,2017-11-18,Deposit,2880.12,UPI,Success
TXN0027955,ACC006445,2017-11-19,Withdrawal,399.69,UPI,Success
TXN0029850,ACC000254,2017-11-19,Withdrawal,588.66,UPI,Success
TXN0051036,ACC003741,2017-11-19,Deposit,8738.67,Net Banking,Success
TXN0061258,ACC006332,2017-11-19,Transfer,637.81,UPI,Success
TXN0079142,ACC002227,2017-11-19,Transfer,22647.36,Net Banking,Success
TXN0047226,ACC005009,2017-11-20,Deposit,814.88,UPI,Success
TXN0061901,ACC000648,2017-11-20,Withdrawal,3987.19,UPI,Success
TXN0068006,ACC004979,2017-11-20,Transfer,28024.98,Net Banking,Success
TXN0084304,ACC000035,2017-11-20,Deposit,17025.43,Net Banking,Success
TXN0006325,ACC003959,2017-11-21,Withdrawal,564.29,UPI,Success
TXN0032162,ACC001208,2017-11-21,Withdrawal,1474.95,UPI,Success
TXN0033976,ACC003280,2017-11-21,Withdrawal,10000.00,ATM,Success
TXN0104637,ACC004530,2017-11-21,Withdrawal,872.05,UPI,Success
TXN0075936,ACC006005,2017-11-22,Withdrawal,4500.00,ATM,Success
TXN0007414,ACC003905,2017-11-23,Withdrawal,4777.09,UPI,Success
TXN0013437,ACC002981,2017-11-23,Withdrawal,977.32,Mobile Banking,Success
TXN0024981,ACC004918,2017-11-23,Deposit,343.76,UPI,Success
TXN0054294,ACC002709,2017-11-23,Transfer,9829.74,UPI,Success
TXN0064922,ACC005886,2017-11-24,Deposit,30717.04,Net Banking,Success
TXN0079442,ACC002977,2017-11-24,Withdrawal,368329.63,Branch,Success
TXN0051292,ACC000659,2017-11-26,Withdrawal,25691.12,UPI,Success
TXN0035512,ACC001467,2017-11-27,Withdrawal,9719.39,Net Banking,Success
TXN0016482,ACC005602,2017-11-28,Transfer,3364.18,UPI,Success
TXN0026696,ACC000323,2017-11-28,Deposit,411953.90,Branch,Success
TXN0074109,ACC004096,2017-11-28,Withdrawal,6047.31,Mobile Banking,Success
TXN0022023,ACC000326,2017-11-29,Withdrawal,6609.24,UPI,Success
TXN0043942,ACC004166,2017-11-29,Withdrawal,30077.80,Mobile Banking,Success
TXN0002268,ACC005180,2017-11-30,Withdrawal,2000.00,ATM,Success
TXN0008928,ACC004096,2017-11-30,Deposit,311.19,UPI,Success
TXN0053869,ACC001885,2017-11-30,Deposit,120307.24,NEFT,Success
TXN0064796,ACC005493,2017-11-30,Deposit,9121.02,NEFT,Success
TXN0069314,ACC000522,2017-12-01,Withdrawal,1902.42,UPI,Success
TXN0071999,ACC003636,2017-12-01,Transfer,16306.10,Net Banking,Success
TXN0086962,ACC004232,2017-12-01,Withdrawal,4500.00,ATM,Pending
TXN0011453,ACC006465,2017-12-02,Deposit,4454.19,UPI,Success
TXN0070430,ACC004546,2017-12-03,Transfer,6771.10,UPI,Success
