Payment_ID,Loan_ID,Payment_Date,Payment_Amount,Payment_Status
PAY0043947,LOAN01658,2016-11-18,86253.40,Paid
PAY0062164,LOAN02368,2016-11-18,36992.54,Paid
PAY0052395,LOAN01994,2016-11-20,69522.34,Paid
PAY0057182,LOAN02185,2016-11-20,71857.79,Paid
PAY0071452,LOAN02715,2016-11-20,3402.48,Paid
PAY0009879,LOAN00384,2016-11-21,30949.41,Paid
PAY0014852,LOAN00558,2016-11-21,8271.08,Paid
PAY0034425,LOAN01301,2016-11-21,34470.39,Paid
PAY0070376,LOAN02677,2016-11-21,113974.31,Late
PAY0055473,LOAN02116,2016-11-22,72585.82,Paid
PAY0064944,LOAN02480,2016-11-23,15926.81,Paid
PAY0007229,LOAN00282,2016-11-24,91922.88,Paid
PAY0026788,LOAN01007,2016-11-24,24444.25,Paid
PAY0031686,LOAN01200,2016-11-24,66096.93,Paid
PAY0002365,LOAN00098,2016-11-25,78506.02,Late
PAY0072591,LOAN02754,2016-11-25,68269.80,Paid
PAY0077898,LOAN02952,2016-11-25,15984.88,Paid
PAY0003290,LOAN00132,2016-11-26,9688.69,Paid
PAY0016079,LOAN00601,2016-11-26,31555.27,Paid
PAY0073074,LOAN02768,2016-11-26,86295.59,Paid
PAY0075447,LOAN02867,2016-11-27,22082.39,Paid
PAY0066020,LOAN02520,2016-11-28,93852.35,Paid
PAY0021321,LOAN00805,2016-11-29,114759.04,Paid
PAY0065133,LOAN02487,2016-11-29,23356.36,Late
PAY0026535,LOAN00997,2016-11-30,15177.77,Paid
PAY0030404,LOAN01155,2016-11-30,31224.45,Paid
PAY0014747,LOAN00555,2016-12-02,25323.19,Paid
PAY0037591,LOAN01431,2016-12-02,58927.30,Late
PAY0049247,LOAN01865,2016-12-02,18967.81,Paid
PAY0006608,LOAN00265,2016-12-03,21171.90,Paid
PAY0015627,LOAN00586,2016-12-03,26411.00,Paid
PAY0020437,LOAN00772,2016-12-03,29918.84,Paid
PAY0059643,LOAN02280,2016-12-03,22587.57,Paid
PAY0065445,LOAN02496,2016-12-03,97610.60,Paid
PAY0072716,LOAN02757,2016-12-03,68514.67,Paid
PAY0017849,LOAN00671,2016-12-04,5847.67,Paid
PAY0055179,LOAN02105,2016-12-04,63948.04,Paid
PAY0025362,LOAN00948,2016-12-05,38000.54,Late
PAY0033654,LOAN01279,2016-12-05,33084.95,Paid
PAY0007880,LOAN00302,2016-12-06,53749.65,Paid
PAY0012897,LOAN00491,2016-12-06,154016.57,Paid
PAY0029421,LOAN01114,2016-12-06,18349.06,Paid
PAY0067900,LOAN02581,2016-12-06,24281.21,Paid
PAY0019721,LOAN00743,2016-12-07,12547.66,Paid
PAY0046510,LOAN01752,2016-12-07,41464.63,Paid
PAY0063381,LOAN02413,2016-12-07,73019.08,Paid
PAY0007413,LOAN00287,2016-12-08,55198.78,Paid
PAY0047456,LOAN01787,2016-12-08,53299.00,Paid
PAY0011123,LOAN00429,2016-12-09,14625.04,Paid
PAY0011802,LOAN00451,2016-12-09,56160.63,Paid
PAY0037171,LOAN01416,2016-12-10,64655.46,Paid
PAY0055143,LOAN02102,2016-12-10,18386.06,Paid
PAY0066399,LOAN02529,2016-12-10,19261.14,Paid
PAY0014643,LOAN00551,2016-12-11,8387.41,Late
PAY0025227,LOAN00944,2016-12-12,16263.92,Paid
PAY0062165,LOAN02368,2016-12-12,36992.54,Paid
PAY0076007,LOAN02884,2016-12-13,29737.50,Paid
PAY0025672,LOAN00960,2016-12-14,11315.73,Paid
PAY0009880,LOAN00384,2016-12-15,30949.41,Paid
PAY0012952,LOAN00492,2016-12-15,31798.64,Paid
PAY0034732,LOAN01312,2016-12-15,6630.76,Paid
PAY0072402,LOAN02749,2016-12-16,35711.46,Paid
PAY0010622,LOAN00411,2016-12-17,25809.56,Paid
PAY0016520,LOAN00618,2016-12-18,61320.01,Paid
PAY0070377,LOAN02677,2016-12-18,111511.12,Paid
PAY0073638,LOAN02791,2016-12-18,3806.67,Paid
PAY0007300,LOAN00285,2016-12-19,107200.38,Paid
PAY0014853,LOAN00558,2016-12-19,8271.08,Paid
PAY0018190,LOAN00686,2016-12-20,68974.11,Paid
PAY0026789,LOAN01007,2016-12-20,24444.25,Paid
PAY0057183,LOAN02185,2016-12-20,71857.79,Paid
PAY0071453,LOAN02715,2016-12-20,3402.48,Paid
PAY0031687,LOAN01200,2016-12-21,66096.93,Paid
PAY0034426,LOAN01301,2016-12-21,34470.39,Paid
PAY0075518,LOAN02869,2016-12-21,36486.65,Paid
PAY0007230,LOAN00282,2016-12-22,91922.88,Paid
PAY0043948,LOAN01658,2016-12-22,88572.09,Late
PAY0047707,LOAN01796,2016-12-22,32239.50,Paid
PAY0064945,LOAN02480,2016-12-22,15926.81,Paid
PAY0066021,LOAN02520,2016-12-24,93852.35,Paid
PAY0077899,LOAN02952,2016-12-24,15984.88,Paid
PAY0051058,LOAN01942,2016-12-25,30589.35,Paid
PAY0052396,LOAN01994,2016-12-25,69522.34,Paid
PAY0055474,LOAN02116,2016-12-25,72585.82,Paid
PAY0072592,LOAN02754,2016-12-25,68269.80,Paid
PAY0075448,LOAN02867,2016-12-26,22082.39,Paid
PAY0002366,LOAN00098,2016-12-27,75363.02,Paid
PAY0003291,LOAN00132,2016-12-27,9688.69,Paid
PAY0021322,LOAN00805,2016-12-27,114759.04,Paid
PAY0016421,LOAN00614,2016-12-28,13358.62,Paid
PAY0016080,LOAN00601,2016-12-29,31555.27,Paid
PAY0073075,LOAN02768,2016-12-29,86295.59,Paid
PAY0030405,LOAN01155,2016-12-30,31224.45,Paid
PAY0065134,LOAN02487,2016-12-30,22407.12,Paid
PAY0049248,LOAN01865,2016-12-31,18967.81,Paid
PAY0037592,LOAN01431,2017-01-01,58193.66,Late
PAY0026536,LOAN00997,2017-01-02,15177.77,Paid
PAY0029422,LOAN01114,2017-01-02,18349.06,Paid
PAY0065446,LOAN02496,2017-01-02,97610.60,Paid
PAY0014748,LOAN00555,2017-01-03,26232.73,Late
PAY0015628,LOAN00586,2017-01-03,26411.00,Paid
PAY0033655,LOAN01279,2017-01-04,33084.95,Paid
PAY0059644,LOAN02280,2017-01-05,22587.57,Paid
PAY0017850,LOAN00671,2017-01-06,5847.67,Failed
PAY0055180,LOAN02105,2017-01-06,63948.04,Paid
PAY0063382,LOAN02413,2017-01-06,73019.08,Paid
PAY0066400,LOAN02529,2017-01-06,19261.14,Paid
PAY0072717,LOAN02757,2017-01-07,68514.67,Paid
PAY0006609,LOAN00265,2017-01-08,21726.47,Late
PAY0034733,LOAN01312,2017-01-08,6630.76,Paid
PAY0055144,LOAN02102,2017-01-08,18386.06,Paid
PAY0012898,LOAN00491,2017-01-09,158985.38,Late
PAY0020438,LOAN00772,2017-01-09,29918.84,Paid
PAY0025228,LOAN00944,2017-01-09,16609.86,Late
PAY0046606,LOAN01755,2017-01-09,34592.61,Paid
PAY0067901,LOAN02581,2017-01-09,24281.21,Paid
PAY0014009,LOAN00529,2017-01-10,73468.34,Paid
PAY0019722,LOAN00743,2017-01-10,13033.80,Late
PAY0025363,LOAN00948,2017-01-10,36610.24,Paid
PAY0047457,LOAN01787,2017-01-10,53299.00,Paid
PAY0007881,LOAN00302,2017-01-11,53749.65,Paid
PAY0010623,LOAN00411,2017-01-12,25809.56,Paid
PAY0011124,LOAN00429,2017-01-12,14625.04,Paid
PAY0025673,LOAN00960,2017-01-12,11315.73,Paid
PAY0076008,LOAN02884,2017-01-12,29737.50,Paid
PAY0014644,LOAN00551,2017-01-13,8203.74,Paid
PAY0046511,LOAN01752,2017-01-13,41464.63,Paid
PAY0073639,LOAN02791,2017-01-13,3806.67,Paid
PAY0034427,LOAN01301,2017-01-14,34470.39,Paid
PAY0037172,LOAN01416,2017-01-14,64655.46,Paid
PAY0007414,LOAN00287,2017-01-15,55198.78,Paid
PAY0009881,LOAN00384,2017-01-15,30949.41,Paid
PAY0011803,LOAN00451,2017-01-15,56160.63,Paid
PAY0062166,LOAN02368,2017-01-15,36992.54,Paid
PAY0043949,LOAN01658,2017-01-16,86253.40,Paid
PAY0067975,LOAN02582,2017-01-16,21288.48,Paid
PAY0075519,LOAN02869,2017-01-16,36486.65,Paid
PAY0012953,LOAN00492,2017-01-17,31798.64,Paid
PAY0026790,LOAN01007,2017-01-17,24444.25,Paid
PAY0071454,LOAN02715,2017-01-17,3402.48,Paid
PAY0016521,LOAN00618,2017-01-18,61320.01,Paid
PAY0057184,LOAN02185,2017-01-18,71857.79,Paid
PAY0070378,LOAN02677,2017-01-18,111511.12,Paid
PAY0007301,LOAN00285,2017-01-19,107200.38,Paid
PAY0047708,LOAN01796,2017-01-19,33217.76,Late
PAY0070495,LOAN02679,2017-01-19,20156.68,Paid
PAY0014854,LOAN00558,2017-01-20,8271.08,Paid
PAY0072403,LOAN02749,2017-01-20,35711.46,Paid
PAY0051059,LOAN01942,2017-01-21,30589.35,Paid
PAY0055475,LOAN02116,2017-01-21,72585.82,Paid
PAY0018191,LOAN00686,2017-01-22,68974.11,Paid
PAY0021323,LOAN00805,2017-01-22,114759.04,Paid
PAY0072593,LOAN02754,2017-01-22,68269.80,Paid
PAY0031688,LOAN01200,2017-01-24,66096.93,Paid
PAY0002367,LOAN00098,2017-01-25,75363.02,Paid
PAY0077900,LOAN02952,2017-01-25,15984.88,Paid
PAY0036399,LOAN01388,2017-01-26,92935.64,Paid
PAY0041730,LOAN01571,2017-01-26,40148.82,Paid
PAY0052397,LOAN01994,2017-01-26,69522.34,Paid
PAY0064946,LOAN02480,2017-01-26,15926.81,Paid
PAY0060446,LOAN02308,2017-01-27,20800.86,Paid
PAY0066022,LOAN02520,2017-01-27,93852.35,Paid
PAY0068456,LOAN02597,2017-01-27,39291.07,Paid
PAY0007231,LOAN00282,2017-01-28,91922.88,Paid
PAY0065135,LOAN02487,2017-01-28,22407.12,Paid
PAY0073076,LOAN02768,2017-01-28,86295.59,Paid
PAY0003292,LOAN00132,2017-01-29,9688.69,Paid
PAY0075449,LOAN02867,2017-01-29,22082.39,Paid
PAY0016081,LOAN00601,2017-01-31,32620.65,Late
PAY0016422,LOAN00614,2017-02-01,13358.62,Paid
PAY0026537,LOAN00997,2017-02-01,15177.77,Paid
PAY0029423,LOAN01114,2017-02-01,18349.06,Paid
PAY0062016,LOAN02364,2017-02-01,16965.12,Paid
PAY0065447,LOAN02496,2017-02-01,97610.60,Paid
PAY0063383,LOAN02413,2017-02-02,73019.08,Paid
PAY0020439,LOAN00772,2017-02-03,29918.84,Paid
PAY0033656,LOAN01279,2017-02-03,33084.95,Paid
PAY0072718,LOAN02757,2017-02-03,68514.67,Paid
PAY0006610,LOAN00265,2017-02-04,21820.79,Late
PAY0014749,LOAN00555,2017-02-04,25323.19,Paid
PAY0030406,LOAN01155,2017-02-04,31224.45,Paid
PAY0049249,LOAN01865,2017-02-04,19392.37,Late
PAY0071767,LOAN02730,2017-02-04,14474.43,Paid
PAY0025364,LOAN00948,2017-02-05,36610.24,Paid
PAY0059645,LOAN02280,2017-02-06,22587.57,Paid
PAY0007882,LOAN00302,2017-02-07,53749.65,Paid
PAY0017851,LOAN00671,2017-02-07,5988.04,Late
PAY0019723,LOAN00743,2017-02-07,12547.66,Paid
PAY0007415,LOAN00287,2017-02-08,55198.78,Paid
PAY0012899,LOAN00491,2017-02-08,154016.57,Paid
PAY0015629,LOAN00586,2017-02-08,27345.06,Late
PAY0046512,LOAN01752,2017-02-08,41464.63,Paid
PAY0047458,LOAN01787,2017-02-08,53299.00,Paid
PAY0055145,LOAN02102,2017-02-08,18386.06,Paid
PAY0066401,LOAN02529,2017-02-08,19261.14,Paid
PAY0014010,LOAN00529,2017-02-09,73468.34,Paid
PAY0025229,LOAN00944,2017-02-09,16263.92,Paid
PAY0046607,LOAN01755,2017-02-09,34592.61,Paid
PAY0051487,LOAN01963,2017-02-09,36747.37,Failed
PAY0055181,LOAN02105,2017-02-09,63948.04,Paid
PAY0013538,LOAN00515,2017-02-11,20883.48,Paid
PAY0025674,LOAN00960,2017-02-11,11315.73,Paid
PAY0037173,LOAN01416,2017-02-11,64655.46,Paid
PAY0076009,LOAN02884,2017-02-11,29737.50,Paid
PAY0011125,LOAN00429,2017-02-12,14625.04,Paid
PAY0073640,LOAN02791,2017-02-12,3806.67,Paid
PAY0007302,LOAN00285,2017-02-13,107200.38,Paid
PAY0067902,LOAN02581,2017-02-13,24281.21,Paid
PAY0012954,LOAN00492,2017-02-14,31798.64,Paid
PAY0014645,LOAN00551,2017-02-14,8203.74,Paid
PAY0034734,LOAN01312,2017-02-14,6630.76,Paid
PAY0062167,LOAN02368,2017-02-14,36992.54,Paid
PAY0009882,LOAN00384,2017-02-15,30949.41,Paid
PAY0010624,LOAN00411,2017-02-15,25809.56,Paid
PAY0011804,LOAN00451,2017-02-15,56160.63,Paid
PAY0034428,LOAN01301,2017-02-15,34470.39,Paid
PAY0043950,LOAN01658,2017-02-15,86253.40,Paid
PAY0014855,LOAN00558,2017-02-16,8271.08,Paid
PAY0070496,LOAN02679,2017-02-17,21100.73,Late
PAY0071455,LOAN02715,2017-02-17,3402.48,Paid
PAY0072404,LOAN02749,2017-02-17,35711.46,Paid
PAY0010361,LOAN00402,2017-02-18,16746.91,Late
PAY0047709,LOAN01796,2017-02-18,32239.50,Failed
PAY0051060,LOAN01942,2017-02-18,30589.35,Paid
PAY0016522,LOAN00618,2017-02-19,61320.01,Paid
PAY0031689,LOAN01200,2017-02-19,66096.93,Paid
PAY0052398,LOAN01994,2017-02-19,72282.71,Late
PAY0055476,LOAN02116,2017-02-19,72585.82,Paid
PAY0057185,LOAN02185,2017-02-19,71857.79,Paid
PAY0070379,LOAN02677,2017-02-19,111511.12,Paid
PAY0030503,LOAN01157,2017-02-20,18033.06,Late
PAY0034886,LOAN01318,2017-02-20,83469.72,Paid
PAY0045434,LOAN01711,2017-02-20,95818.81,Paid
PAY0018192,LOAN00686,2017-02-22,68974.11,Paid
PAY0026791,LOAN01007,2017-02-22,24444.25,Paid
PAY0067976,LOAN02582,2017-02-22,21288.48,Paid
PAY0075520,LOAN02869,2017-02-22,36486.65,Paid
PAY0060447,LOAN02308,2017-02-23,20800.86,Paid
PAY0024166,LOAN00905,2017-02-24,25516.67,Paid
PAY0065136,LOAN02487,2017-02-24,22407.12,Paid
PAY0073015,LOAN02766,2017-02-24,21041.61,Paid
PAY0002368,LOAN00098,2017-02-25,75363.02,Paid
PAY0072594,LOAN02754,2017-02-25,68269.80,Paid
PAY0077901,LOAN02952,2017-02-25,15984.88,Paid
PAY0003293,LOAN00132,2017-02-26,9688.69,Paid
PAY0036400,LOAN01388,2017-02-26,92935.64,Paid
PAY0064947,LOAN02480,2017-02-26,15926.81,Paid
PAY0007232,LOAN00282,2017-02-27,91922.88,Paid
PAY0021324,LOAN00805,2017-02-27,114759.04,Paid
PAY0068457,LOAN02597,2017-02-27,39291.07,Paid
PAY0030407,LOAN01155,2017-02-28,31224.45,Paid
PAY0008213,LOAN00310,2017-03-01,38635.05,Paid
PAY0041731,LOAN01571,2017-03-01,40148.82,Paid
PAY0042096,LOAN01590,2017-03-01,27091.50,Paid
PAY0049250,LOAN01865,2017-03-01,19826.75,Late
PAY0065448,LOAN02496,2017-03-01,97610.60,Paid
PAY0066023,LOAN02520,2017-03-01,93852.35,Paid
PAY0075450,LOAN02867,2017-03-01,22082.39,Paid
PAY0029424,LOAN01114,2017-03-02,18349.06,Paid
PAY0025365,LOAN00948,2017-03-03,36610.24,Paid
PAY0033657,LOAN01279,2017-03-03,33084.95,Paid
PAY0073077,LOAN02768,2017-03-03,86295.59,Paid
PAY0006485,LOAN00261,2017-03-04,60542.43,Paid
PAY0014750,LOAN00555,2017-03-04,25323.19,Paid
PAY0016423,LOAN00614,2017-03-04,13358.62,Paid
PAY0026538,LOAN00997,2017-03-04,15177.77,Paid
PAY0071768,LOAN02730,2017-03-04,14474.43,Paid
PAY0012900,LOAN00491,2017-03-05,154016.57,Paid
PAY0015630,LOAN00586,2017-03-05,26411.00,Paid
PAY0015717,LOAN00587,2017-03-05,65488.94,Paid
PAY0016082,LOAN00601,2017-03-05,31555.27,Paid
PAY0063384,LOAN02413,2017-03-05,73019.08,Paid
PAY0007883,LOAN00302,2017-03-06,53749.65,Paid
PAY0014011,LOAN00529,2017-03-06,73468.34,Paid
PAY0067903,LOAN02581,2017-03-06,24281.21,Paid
PAY0025230,LOAN00944,2017-03-07,16263.92,Paid
PAY0046608,LOAN01755,2017-03-07,34592.61,Paid
PAY0055146,LOAN02102,2017-03-07,18386.06,Paid
PAY0055182,LOAN02105,2017-03-07,63948.04,Paid
PAY0062017,LOAN02364,2017-03-07,16965.12,Paid
PAY0066402,LOAN02529,2017-03-07,19261.14,Paid
PAY0006611,LOAN00265,2017-03-08,21734.08,Late
PAY0030591,LOAN01158,2017-03-08,17667.33,Paid
PAY0037174,LOAN01416,2017-03-08,64655.46,Paid
PAY0013539,LOAN00515,2017-03-09,20883.48,Paid
PAY0046513,LOAN01752,2017-03-09,41464.63,Paid
PAY0072719,LOAN02757,2017-03-09,68514.67,Paid
PAY0012955,LOAN00492,2017-03-10,31798.64,Paid
PAY0020440,LOAN00772,2017-03-10,29918.84,Paid
PAY0025675,LOAN00960,2017-03-10,11315.73,Paid
PAY0047459,LOAN01787,2017-03-10,53299.00,Paid
PAY0059646,LOAN02280,2017-03-10,22587.57,Paid
PAY0011805,LOAN00451,2017-03-11,56160.63,Paid
PAY0051488,LOAN01963,2017-03-11,36747.37,Failed
PAY0014646,LOAN00551,2017-03-12,8203.74,Paid
PAY0019724,LOAN00743,2017-03-12,12547.66,Paid
PAY0076010,LOAN02884,2017-03-12,29737.50,Paid
PAY0010625,LOAN00411,2017-03-13,25809.56,Paid
PAY0011126,LOAN00429,2017-03-13,14625.04,Paid
PAY0067341,LOAN02561,2017-03-13,74282.96,Paid
PAY0073641,LOAN02791,2017-03-13,3806.67,Paid
PAY0007303,LOAN00285,2017-03-14,107200.38,Paid
PAY0007416,LOAN00287,2017-03-14,55198.78,Paid
PAY0034735,LOAN01312,2017-03-14,6630.76,Paid
PAY0062168,LOAN02368,2017-03-15,36992.54,Paid
PAY0018193,LOAN00686,2017-03-16,68974.11,Paid
PAY0043951,LOAN01658,2017-03-16,86253.40,Paid
PAY0070497,LOAN02679,2017-03-16,20156.68,Paid
PAY0071456,LOAN02715,2017-03-16,3402.48,Paid
PAY0075521,LOAN02869,2017-03-16,36486.65,Paid
PAY0010362,LOAN00402,2017-03-18,16237.93,Paid
PAY0016523,LOAN00618,2017-03-18,61320.01,Paid
PAY0026792,LOAN01007,2017-03-18,24444.25,Paid
PAY0034429,LOAN01301,2017-03-18,34470.39,Paid
PAY0051061,LOAN01942,2017-03-18,30589.35,Paid
PAY0034887,LOAN01318,2017-03-19,83469.72,Paid
PAY0072405,LOAN02749,2017-03-19,35711.46,Paid
PAY0009883,LOAN00384,2017-03-20,30949.41,Paid
PAY0030504,LOAN01157,2017-03-20,17669.21,Paid
PAY0031690,LOAN01200,2017-03-20,66096.93,Paid
PAY0045435,LOAN01711,2017-03-20,95818.81,Paid
PAY0055477,LOAN02116,2017-03-20,72585.82,Paid
PAY0064948,LOAN02480,2017-03-20,15926.81,Paid
PAY0073016,LOAN02766,2017-03-20,21041.61,Paid
PAY0014856,LOAN00558,2017-03-21,8271.08,Paid
PAY0052514,LOAN01999,2017-03-21,12913.56,Paid
PAY0067977,LOAN02582,2017-03-21,21288.48,Paid
PAY0057186,LOAN02185,2017-03-23,71857.79,Paid
PAY0068458,LOAN02597,2017-03-23,39291.07,Paid
PAY0065137,LOAN02487,2017-03-24,22407.12,Paid
PAY0070380,LOAN02677,2017-03-24,111511.12,Paid
PAY0007233,LOAN00282,2017-03-25,93953.92,Late
PAY0021325,LOAN00805,2017-03-25,114759.04,Paid
PAY0042514,LOAN01606,2017-03-25,62579.29,Paid
PAY0072595,LOAN02754,2017-03-25,68269.80,Paid
PAY0073078,LOAN02768,2017-03-25,86295.59,Paid
PAY0002369,LOAN00098,2017-03-26,75363.02,Paid
PAY0024167,LOAN00905,2017-03-26,25516.67,Paid
PAY0052399,LOAN01994,2017-03-26,72351.07,Late
PAY0065449,LOAN02496,2017-03-26,97610.60,Paid
PAY0003294,LOAN00132,2017-03-27,9688.69,Paid
PAY0008214,LOAN00310,2017-03-27,38635.05,Paid
PAY0042097,LOAN01590,2017-03-27,28256.71,Late
PAY0060448,LOAN02308,2017-03-27,21782.76,Late
PAY0077902,LOAN02952,2017-03-27,15984.88,Paid
PAY0006486,LOAN00261,2017-03-28,60542.43,Paid
PAY0036401,LOAN01388,2017-03-29,95375.30,Late
PAY0041732,LOAN01571,2017-03-29,40148.82,Paid
PAY0049251,LOAN01865,2017-03-30,18967.81,Paid
PAY0066024,LOAN02520,2017-03-30,93852.35,Paid
PAY0015718,LOAN00587,2017-03-31,65488.94,Paid
PAY0016424,LOAN00614,2017-03-31,13358.62,Paid
PAY0030408,LOAN01155,2017-03-31,31224.45,Paid
PAY0014751,LOAN00555,2017-04-02,25323.19,Paid
PAY0016083,LOAN00601,2017-04-02,31555.27,Paid
PAY0019244,LOAN00723,2017-04-02,7742.15,Paid
PAY0026539,LOAN00997,2017-04-02,15177.77,Paid
PAY0029425,LOAN01114,2017-04-02,18349.06,Paid
PAY0062018,LOAN02364,2017-04-02,16965.12,Paid
PAY0075451,LOAN02867,2017-04-02,22082.39,Paid
PAY0020441,LOAN00772,2017-04-03,29918.84,Paid
PAY0063385,LOAN02413,2017-04-03,73019.08,Paid
PAY0055183,LOAN02105,2017-04-04,63948.04,Paid
PAY0071769,LOAN02730,2017-04-04,14474.43,Paid
PAY0072720,LOAN02757,2017-04-04,68514.67,Paid
PAY0006612,LOAN00265,2017-04-05,21171.90,Paid
PAY0000231,LOAN00011,2017-04-06,44806.09,Paid
PAY0007884,LOAN00302,2017-04-06,53749.65,Paid
PAY0011127,LOAN00429,2017-04-06,14625.04,Paid
PAY0067904,LOAN02581,2017-04-06,25272.52,Late
PAY0069808,LOAN02650,2017-04-06,9552.60,Failed
PAY0012901,LOAN00491,2017-04-07,154016.57,Paid
PAY0013540,LOAN00515,2017-04-07,20883.48,Paid
PAY0014012,LOAN00529,2017-04-07,73468.34,Paid
PAY0015631,LOAN00586,2017-04-07,26411.00,Paid
PAY0032315,LOAN01218,2017-04-07,47732.91,Paid
PAY0033658,LOAN01279,2017-04-07,33084.95,Paid
PAY0066403,LOAN02529,2017-04-07,19261.14,Paid
PAY0017160,LOAN00644,2017-04-08,15983.07,Late
PAY0059647,LOAN02280,2017-04-08,22587.57,Paid
PAY0047460,LOAN01787,2017-04-09,53299.00,Paid
PAY0055147,LOAN02102,2017-04-09,18386.06,Paid
PAY0014647,LOAN00551,2017-04-10,8411.00,Late
PAY0025366,LOAN00948,2017-04-10,36610.24,Paid
PAY0034736,LOAN01312,2017-04-10,6630.76,Paid
PAY0046609,LOAN01755,2017-04-10,34592.61,Paid
PAY0019725,LOAN00743,2017-04-11,12547.66,Paid
PAY0046514,LOAN01752,2017-04-11,41464.63,Paid
PAY0076011,LOAN02884,2017-04-11,29737.50,Paid
PAY0011806,LOAN00451,2017-04-12,56160.63,Paid
PAY0030592,LOAN01158,2017-04-12,17667.33,Paid
PAY0070498,LOAN02679,2017-04-12,20156.68,Paid
PAY0073642,LOAN02791,2017-04-12,3806.67,Paid
PAY0012956,LOAN00492,2017-04-13,31798.64,Paid
PAY0025231,LOAN00944,2017-04-13,16263.92,Paid
PAY0037175,LOAN01416,2017-04-13,64655.46,Paid
PAY0062169,LOAN02368,2017-04-13,36992.54,Paid
PAY0007417,LOAN00287,2017-04-14,57855.74,Late
PAY0010626,LOAN00411,2017-04-14,25809.56,Paid
PAY0007304,LOAN00285,2017-04-15,107200.38,Paid
PAY0025676,LOAN00960,2017-04-15,11315.73,Paid
PAY0034430,LOAN01301,2017-04-15,34470.39,Paid
PAY0035674,LOAN01359,2017-04-15,14081.62,Paid
PAY0072406,LOAN02749,2017-04-16,35711.46,Paid
PAY0034888,LOAN01318,2017-04-17,83469.72,Paid
PAY0067342,LOAN02561,2017-04-17,74282.96,Paid
PAY0010363,LOAN00402,2017-04-18,16237.93,Paid
PAY0026793,LOAN01007,2017-04-18,24444.25,Paid
PAY0016524,LOAN00618,2017-04-19,61320.01,Paid
PAY0043952,LOAN01658,2017-04-19,86253.40,Paid
PAY0071457,LOAN02715,2017-04-19,3402.48,Paid
PAY0075522,LOAN02869,2017-04-19,36486.65,Paid
PAY0009884,LOAN00384,2017-04-20,30949.41,Paid
PAY0031691,LOAN01200,2017-04-20,67581.05,Late
PAY0014857,LOAN00558,2017-04-21,8271.08,Paid
PAY0018194,LOAN00686,2017-04-21,68974.11,Paid
PAY0045436,LOAN01711,2017-04-21,95818.81,Paid
PAY0052400,LOAN01994,2017-04-21,69522.34,Paid
PAY0052515,LOAN01999,2017-04-21,12913.56,Paid
PAY0070381,LOAN02677,2017-04-21,111511.12,Paid
PAY0002370,LOAN00098,2017-04-22,75363.02,Paid
PAY0041733,LOAN01571,2017-04-22,40148.82,Paid
PAY0067978,LOAN02582,2017-04-22,21288.48,Paid
PAY0077903,LOAN02952,2017-04-22,15984.88,Paid
PAY0051062,LOAN01942,2017-04-23,30589.35,Paid
PAY0057187,LOAN02185,2017-04-23,71857.79,Paid
PAY0064768,LOAN02474,2017-04-23,35853.94,Paid
PAY0073017,LOAN02766,2017-04-23,21041.61,Paid
PAY0030505,LOAN01157,2017-04-24,17669.21,Paid
PAY0064949,LOAN02480,2017-04-24,15926.81,Paid
PAY0008215,LOAN00310,2017-04-25,38635.05,Paid
PAY0055478,LOAN02116,2017-04-25,72585.82,Paid
PAY0068459,LOAN02597,2017-04-25,39291.07,Paid
PAY0003295,LOAN00132,2017-04-26,9688.69,Paid
PAY0006487,LOAN00261,2017-04-26,60542.43,Paid
PAY0007234,LOAN00282,2017-04-26,91922.88,Paid
PAY0036402,LOAN01388,2017-04-26,92935.64,Paid
PAY0015352,LOAN00576,2017-04-27,16467.07,Paid
PAY0021326,LOAN00805,2017-04-27,114759.04,Paid
PAY0024168,LOAN00905,2017-04-27,26281.80,Late
PAY0072596,LOAN02754,2017-04-27,68269.80,Paid
PAY0016084,LOAN00601,2017-04-28,32546.71,Late
PAY0060449,LOAN02308,2017-04-28,20800.86,Paid
PAY0065138,LOAN02487,2017-04-28,22407.12,Paid
PAY0065450,LOAN02496,2017-04-28,97610.60,Paid
PAY0073079,LOAN02768,2017-04-28,86295.59,Paid
PAY0019419,LOAN00731,2017-04-29,74874.86,Paid
PAY0042098,LOAN01590,2017-04-29,27091.50,Paid
PAY0042515,LOAN01606,2017-04-29,62579.29,Paid
PAY0075452,LOAN02867,2017-04-29,22082.39,Paid
PAY0066025,LOAN02520,2017-04-30,93852.35,Paid
PAY0069809,LOAN02650,2017-04-30,9552.60,Failed
PAY0026540,LOAN00997,2017-05-01,15177.77,Paid
PAY0030409,LOAN01155,2017-05-01,31224.45,Paid
PAY0014752,LOAN00555,2017-05-02,25323.19,Paid
PAY0006613,LOAN00265,2017-05-03,21171.90,Paid
PAY0014423,LOAN00542,2017-05-03,93256.10,Late
PAY0016425,LOAN00614,2017-05-03,13358.62,Paid
PAY0019245,LOAN00723,2017-05-03,7742.15,Paid
PAY0025367,LOAN00948,2017-05-03,36610.24,Paid
PAY0033659,LOAN01279,2017-05-03,33084.95,Paid
PAY0062019,LOAN02364,2017-05-03,16965.12,Paid
PAY0029426,LOAN01114,2017-05-04,18349.06,Paid
PAY0049252,LOAN01865,2017-05-04,18967.81,Paid
PAY0072721,LOAN02757,2017-05-05,68514.67,Paid
PAY0038859,LOAN01478,2017-05-06,59698.31,Paid
