Card_ID,Customer_ID,Card_Type,Issue_Date,Credit_Limit,Card_Status
CARD003045,CUST02961,Debit Card,2018-07-02,200000.00,Active
CARD004292,CUST04788,Corporate Card,2018-07-02,500000.00,Active
CARD000916,CUST03475,Credit Card,2018-07-04,50000.00,Active
CARD000963,CUST01264,Credit Card,2018-07-05,250000.00,Active
CARD004991,CUST04031,Debit Card,2018-07-05,200000.00,Blocked
CARD002867,CUST04433,Debit Card,2018-07-07,200000.00,Active
CARD004688,CUST04336,Credit Card,2018-07-09,1000000.00,Active
CARD000174,CUST02450,Debit Card,2018-07-11,200000.00,Inactive
CARD003924,CUST00019,Debit Card,2018-07-12,200000.00,Active
CARD003999,CUST01645,Debit Card,2018-07-13,50000.00,Active
CARD004372,CUST03319,Credit Card,2018-07-13,500000.00,Active
CARD001061,CUST02478,Credit Card,2018-07-14,250000.00,Active
CARD003274,CUST01511,Credit Card,2018-07-18,1000000.00,Expired
CARD003703,CUST01158,Debit Card,2018-07-19,50000.00,Active
CARD003606,CUST00211,Corporate Card,2018-07-21,200000.00,Active
CARD000070,CUST01694,Debit Card,2018-07-23,100000.00,Active
CARD001160,CUST02117,Credit Card,2018-07-23,250000.00,Blocked
CARD000682,CUST04502,Credit Card,2018-07-25,50000.00,Active
CARD003227,CUST02523,Credit Card,2018-07-27,50000.00,Active
CARD003973,CUST02553,Debit Card,2018-07-27,50000.00,Active
CARD002223,CUST00186,Credit Card,2018-07-29,50000.00,Active
CARD002064,CUST03719,Credit Card,2018-07-31,150000.00,Active
CARD002410,CUST03039,Debit Card,2018-07-31,100000.00,Active
CARD001035,CUST04270,Debit Card,2018-08-01,25000.00,Active
CARD002349,CUST01106,Debit Card,2018-08-01,50000.00,Active
CARD000342,CUST00711,Credit Card,2018-08-02,50000.00,Active
CARD001792,CUST03682,Credit Card,2018-08-02,100000.00,Active
CARD004345,CUST01464,Debit Card,2018-08-02,50000.00,Active
CARD001772,CUST03308,Debit Card,2018-08-03,50000.00,Active
CARD005137,CUST03079,Prepaid Card,2018-08-03,50000.00,Active
CARD002796,CUST02489,Credit Card,2018-08-05,50000.00,Active
CARD003628,CUST04066,Prepaid Card,2018-08-05,25000.00,Active
CARD004793,CUST00840,Debit Card,2018-08-05,25000.00,Active
CARD004344,CUST00208,Credit Card,2018-08-07,100000.00,Active
CARD002091,CUST00608,Credit Card,2018-08-11,50000.00,Active
CARD004391,CUST00330,Credit Card,2018-08-13,50000.00,Active
CARD002978,CUST00242,Debit Card,2018-08-14,25000.00,Active
CARD005057,CUST00507,Credit Card,2018-08-14,150000.00,Active
CARD004164,CUST00242,Debit Card,2018-08-15,200000.00,Active
CARD003586,CUST03082,Debit Card,2018-08-17,200000.00,Active
CARD004326,CUST04075,Prepaid Card,2018-08-19,50000.00,Active
CARD005055,CUST00152,Credit Card,2018-08-19,50000.00,Expired
CARD000296,CUST00744,Debit Card,2018-08-20,100000.00,Active
CARD002155,CUST00013,Debit Card,2018-08-20,25000.00,Active
CARD000627,CUST00484,Debit Card,2018-08-22,25000.00,Active
CARD004284,CUST03453,Credit Card,2018-08-22,500000.00,Active
CARD002231,CUST01333,Credit Card,2018-08-23,1000000.00,Active
CARD004082,CUST01911,Credit Card,2018-08-23,250000.00,Active
CARD000879,CUST03435,Prepaid Card,2018-08-25,10000.00,Active
CARD003123,CUST02151,Credit Card,2018-08-25,500000.00,Active
CARD001718,CUST01199,Corporate Card,2018-08-28,1500000.00,Active
CARD005163,CUST02122,Corporate Card,2018-08-28,1500000.00,Active
CARD001650,CUST03822,Debit Card,2018-09-02,200000.00,Active
CARD001132,CUST04515,Debit Card,2018-09-03,25000.00,Active
CARD001833,CUST00578,Debit Card,2018-09-04,50000.00,Active
CARD002251,CUST02875,Credit Card,2018-09-05,150000.00,Active
CARD002792,CUST03239,Credit Card,2018-09-05,500000.00,Active
CARD000122,CUST03161,Prepaid Card,2018-09-07,50000.00,Active
CARD003818,CUST03857,Prepaid Card,2018-09-07,50000.00,Active
CARD000875,CUST03514,Credit Card,2018-09-08,100000.00,Inactive
CARD005046,CUST03075,Debit Card,2018-09-08,50000.00,Active
CARD002723,CUST00739,Credit Card,2018-09-09,50000.00,Active
CARD002870,CUST03076,Debit Card,2018-09-09,50000.00,Blocked
CARD000230,CUST03200,Credit Card,2018-09-10,1000000.00,Active
CARD002965,CUST03591,Credit Card,2018-09-10,100000.00,Expired
CARD004137,CUST00394,Debit Card,2018-09-10,100000.00,Active
CARD004261,CUST04700,Credit Card,2018-09-10,250000.00,Active
CARD001693,CUST02114,Debit Card,2018-09-12,50000.00,Blocked
CARD001608,CUST02268,Debit Card,2018-09-13,200000.00,Active
CARD003987,CUST02320,Credit Card,2018-09-13,100000.00,Active
CARD000488,CUST03233,Credit Card,2018-09-14,1000000.00,Active
CARD001811,CUST00591,Corporate Card,2018-09-15,1500000.00,Active
CARD002126,CUST03215,Prepaid Card,2018-09-15,25000.00,Active
CARD002182,CUST00295,Debit Card,2018-09-15,200000.00,Active
CARD000927,CUST03116,Debit Card,2018-09-16,50000.00,Expired
CARD004920,CUST01770,Credit Card,2018-09-16,100000.00,Active
CARD003625,CUST03641,Credit Card,2018-09-18,100000.00,Active
CARD004114,CUST01461,Credit Card,2018-09-19,500000.00,Active
CARD003041,CUST01414,Credit Card,2018-09-21,500000.00,Active
CARD000251,CUST01164,Credit Card,2018-09-25,50000.00,Inactive
CARD004507,CUST02646,Debit Card,2018-09-28,200000.00,Active
CARD001159,CUST04961,Prepaid Card,2018-09-29,25000.00,Active
CARD003610,CUST02756,Debit Card,2018-10-03,50000.00,Active
CARD004223,CUST03258,Corporate Card,2018-10-03,500000.00,Inactive
CARD004224,CUST03722,Credit Card,2018-10-12,250000.00,Inactive
CARD005061,CUST04395,Prepaid Card,2018-10-12,10000.00,Blocked
CARD000065,CUST04928,Credit Card,2018-10-13,100000.00,Active
CARD002352,CUST04249,Prepaid Card,2018-10-13,25000.00,Active
CARD001451,CUST03129,Credit Card,2018-10-14,500000.00,Inactive
CARD005149,CUST01358,Prepaid Card,2018-10-16,10000.00,Active
CARD004311,CUST02230,Credit Card,2018-10-17,250000.00,Active
CARD000408,CUST02961,Debit Card,2018-10-19,50000.00,Active
CARD001672,CUST04784,Credit Card,2018-10-20,250000.00,Active
CARD002253,CUST00251,Credit Card,2018-10-21,250000.00,Active
CARD004359,CUST02175,Credit Card,2018-10-22,1000000.00,Active
CARD005156,CUST00121,Credit Card,2018-10-24,50000.00,Active
CARD001724,CUST02791,Debit Card,2018-10-25,100000.00,Active
CARD001052,CUST01365,Credit Card,2018-10-26,50000.00,Active
CARD001480,CUST02718,Credit Card,2018-10-26,1000000.00,Active
CARD002364,CUST00560,Debit Card,2018-10-26,100000.00,Active
CARD004056,CUST01966,Debit Card,2018-10-30,50000.00,Active
CARD003331,CUST00097,Debit Card,2018-11-01,25000.00,Active
CARD002241,CUST01037,Credit Card,2018-11-02,1000000.00,Expired
CARD003724,CUST00301,Debit Card,2018-11-02,100000.00,Active
CARD002382,CUST03627,Credit Card,2018-11-03,150000.00,Blocked
CARD004063,CUST00597,Debit Card,2018-11-03,200000.00,Active
CARD004515,CUST01896,Credit Card,2018-11-03,100000.00,Active
CARD000710,CUST02433,Debit Card,2018-11-04,200000.00,Active
CARD001314,CUST01913,Credit Card,2018-11-04,100000.00,Active
CARD003236,CUST04817,Credit Card,2018-11-05,500000.00,Active
CARD003773,CUST00315,Credit Card,2018-11-06,150000.00,Inactive
CARD004269,CUST00838,Credit Card,2018-11-06,150000.00,Inactive
CARD002098,CUST00117,Debit Card,2018-11-08,200000.00,Active
CARD002849,CUST02572,Credit Card,2018-11-08,1000000.00,Active
CARD003006,CUST03239,Credit Card,2018-11-08,500000.00,Active
CARD003330,CUST02192,Debit Card,2018-11-09,100000.00,Active
CARD003611,CUST04396,Credit Card,2018-11-09,250000.00,Active
CARD002407,CUST03465,Debit Card,2018-11-10,200000.00,Expired
CARD003339,CUST00988,Debit Card,2018-11-10,100000.00,Active
CARD003814,CUST00636,Prepaid Card,2018-11-12,50000.00,Inactive
CARD004191,CUST04916,Debit Card,2018-11-12,200000.00,Active
CARD000375,CUST04430,Debit Card,2018-11-14,25000.00,Active
CARD001421,CUST00641,Prepaid Card,2018-11-16,10000.00,Active
CARD004271,CUST00561,Credit Card,2018-11-16,250000.00,Active
CARD003941,CUST01788,Debit Card,2018-11-17,25000.00,Active
CARD000947,CUST03945,Credit Card,2018-11-18,100000.00,Active
CARD000441,CUST01070,Prepaid Card,2018-11-19,10000.00,Active
CARD003969,CUST04607,Debit Card,2018-11-19,100000.00,Blocked
CARD001009,CUST01333,Credit Card,2018-11-21,50000.00,Inactive
CARD001875,CUST01509,Debit Card,2018-11-21,200000.00,Active
CARD002320,CUST02486,Corporate Card,2018-11-21,200000.00,Active
CARD002642,CUST03477,Credit Card,2018-11-21,1000000.00,Active
CARD000836,CUST03412,Credit Card,2018-11-22,150000.00,Inactive
CARD002238,CUST03774,Credit Card,2018-11-23,500000.00,Active
CARD002834,CUST04027,Credit Card,2018-11-25,250000.00,Active
CARD001613,CUST02589,Credit Card,2018-11-26,50000.00,Active
CARD000643,CUST01734,Debit Card,2018-12-02,100000.00,Active
CARD000897,CUST00853,Debit Card,2018-12-03,25000.00,Active
CARD001935,CUST01712,Credit Card,2018-12-03,100000.00,Blocked
CARD002874,CUST01049,Debit Card,2018-12-03,200000.00,Active
CARD001087,CUST04532,Credit Card,2018-12-06,1000000.00,Active
CARD001453,CUST01028,Debit Card,2018-12-07,100000.00,Inactive
CARD004025,CUST01843,Debit Card,2018-12-07,200000.00,Active
CARD000066,CUST01541,Debit Card,2018-12-10,200000.00,Active
CARD000567,CUST04687,Debit Card,2018-12-11,200000.00,Active
CARD002436,CUST03473,Debit Card,2018-12-12,50000.00,Active
CARD003471,CUST02212,Debit Card,2018-12-13,100000.00,Active
CARD001698,CUST03229,Prepaid Card,2018-12-14,50000.00,Blocked
CARD003834,CUST04961,Debit Card,2018-12-14,50000.00,Active
CARD000628,CUST02977,Credit Card,2018-12-16,500000.00,Active
CARD002451,CUST04763,Debit Card,2018-12-16,50000.00,Active
CARD002811,CUST04336,Credit Card,2018-12-16,150000.00,Expired
CARD003167,CUST00704,Prepaid Card,2018-12-16,50000.00,Active
CARD001548,CUST01078,Credit Card,2018-12-17,500000.00,Active
CARD001944,CUST00838,Credit Card,2018-12-17,1000000.00,Active
CARD000208,CUST03640,Credit Card,2018-12-19,50000.00,Active
CARD004665,CUST03848,Debit Card,2018-12-21,50000.00,Active
CARD000030,CUST03054,Debit Card,2018-12-25,50000.00,Active
CARD002179,CUST00035,Credit Card,2018-12-25,100000.00,Active
CARD000882,CUST04782,Credit Card,2018-12-26,500000.00,Expired
CARD003741,CUST04894,Credit Card,2018-12-26,50000.00,Active
CARD002175,CUST03306,Credit Card,2018-12-27,250000.00,Active
CARD004473,CUST03185,Debit Card,2018-12-27,100000.00,Active
CARD002589,CUST01387,Credit Card,2018-12-29,150000.00,Active
CARD002715,CUST03650,Credit Card,2018-12-29,1000000.00,Active
CARD000683,CUST01701,Debit Card,2018-12-30,50000.00,Inactive
CARD001434,CUST00846,Credit Card,2018-12-30,100000.00,Active
CARD003831,CUST04250,Credit Card,2018-12-31,500000.00,Active
CARD005193,CUST00910,Debit Card,2018-12-31,50000.00,Active
CARD004860,CUST00322,Debit Card,2019-01-01,25000.00,Active
CARD002411,CUST00096,Debit Card,2019-01-02,100000.00,Active
CARD005098,CUST04831,Prepaid Card,2019-01-03,25000.00,Active
CARD001259,CUST02233,Debit Card,2019-01-04,200000.00,Active
CARD003699,CUST02894,Credit Card,2019-01-05,150000.00,Active
CARD002206,CUST01411,Credit Card,2019-01-07,1000000.00,Active
CARD003381,CUST03650,Debit Card,2019-01-07,25000.00,Active
CARD004501,CUST01140,Prepaid Card,2019-01-07,25000.00,Blocked
CARD004098,CUST04459,Credit Card,2019-01-09,500000.00,Active
CARD003463,CUST01207,Prepaid Card,2019-01-10,50000.00,Active
CARD001552,CUST01451,Credit Card,2019-01-11,250000.00,Active
CARD001586,CUST04607,Debit Card,2019-01-11,200000.00,Active
CARD002758,CUST02354,Credit Card,2019-01-13,100000.00,Active
CARD003517,CUST00440,Debit Card,2019-01-13,50000.00,Expired
CARD000594,CUST04669,Credit Card,2019-01-16,50000.00,Active
CARD001912,CUST03757,Credit Card,2019-01-16,250000.00,Active
CARD002109,CUST02310,Debit Card,2019-01-16,50000.00,Active
CARD001359,CUST04675,Credit Card,2019-01-19,500000.00,Active
CARD004588,CUST00186,Credit Card,2019-01-20,100000.00,Active
CARD002775,CUST00283,Credit Card,2019-01-21,1000000.00,Active
CARD002137,CUST04271,Credit Card,2019-01-22,1000000.00,Active
CARD003962,CUST01388,Debit Card,2019-01-22,50000.00,Active
CARD002146,CUST00054,Credit Card,2019-01-23,50000.00,Active
CARD002528,CUST01086,Prepaid Card,2019-01-23,25000.00,Active
CARD004810,CUST04492,Credit Card,2019-01-23,150000.00,Active
CARD001472,CUST01682,Debit Card,2019-01-24,50000.00,Active
CARD000159,CUST04419,Debit Card,2019-01-28,200000.00,Active
CARD000827,CUST01330,Debit Card,2019-01-28,50000.00,Active
CARD001013,CUST02059,Debit Card,2019-01-31,200000.00,Active
CARD001471,CUST01451,Credit Card,2019-01-31,1000000.00,Active
CARD003051,CUST00638,Debit Card,2019-01-31,100000.00,Active
CARD004425,CUST00776,Credit Card,2019-02-01,100000.00,Active
CARD000684,CUST00209,Debit Card,2019-02-05,25000.00,Active
CARD001171,CUST03137,Corporate Card,2019-02-06,1500000.00,Active
CARD003932,CUST02835,Credit Card,2019-02-08,50000.00,Active
CARD003257,CUST04910,Debit Card,2019-02-09,25000.00,Active
CARD001046,CUST04273,Debit Card,2019-02-10,50000.00,Active
CARD004773,CUST03203,Debit Card,2019-02-10,50000.00,Active
CARD002299,CUST02114,Corporate Card,2019-02-12,1500000.00,Active
CARD002338,CUST01607,Debit Card,2019-02-12,200000.00,Expired
CARD002737,CUST00280,Debit Card,2019-02-12,50000.00,Active
CARD002108,CUST00076,Credit Card,2019-02-13,50000.00,Active
CARD004775,CUST03369,Debit Card,2019-02-14,25000.00,Active
CARD005192,CUST02017,Debit Card,2019-02-14,200000.00,Active
CARD004689,CUST03521,Credit Card,2019-02-15,50000.00,Active
CARD001859,CUST02472,Credit Card,2019-02-17,50000.00,Active
CARD003551,CUST02054,Debit Card,2019-02-18,50000.00,Active
CARD004716,CUST01830,Credit Card,2019-02-18,1000000.00,Active
CARD004766,CUST01701,Credit Card,2019-02-19,250000.00,Active
CARD003495,CUST04563,Debit Card,2019-02-20,100000.00,Active
CARD002368,CUST00095,Corporate Card,2019-02-22,500000.00,Active
CARD003038,CUST01946,Debit Card,2019-02-22,100000.00,Active
CARD002439,CUST00317,Credit Card,2019-02-24,50000.00,Active
CARD004380,CUST04128,Debit Card,2019-02-24,100000.00,Active
CARD003015,CUST02212,Debit Card,2019-02-27,100000.00,Active
CARD000139,CUST02015,Debit Card,2019-02-28,50000.00,Expired
CARD003256,CUST01788,Debit Card,2019-02-28,50000.00,Active
CARD003378,CUST00155,Debit Card,2019-03-02,50000.00,Active
CARD000949,CUST03017,Credit Card,2019-03-03,500000.00,Blocked
CARD001948,CUST01642,Credit Card,2019-03-03,250000.00,Expired
CARD002027,CUST03068,Credit Card,2019-03-04,150000.00,Active
CARD002488,CUST02257,Credit Card,2019-03-06,150000.00,Active
CARD004567,CUST03075,Debit Card,2019-03-06,25000.00,Active
CARD005150,CUST02257,Corporate Card,2019-03-06,500000.00,Active
CARD002629,CUST03585,Credit Card,2019-03-08,100000.00,Active
CARD003370,CUST01827,Debit Card,2019-03-13,200000.00,Active
CARD003842,CUST00025,Credit Card,2019-03-19,1000000.00,Expired
CARD003215,CUST01348,Debit Card,2019-03-20,100000.00,Active
CARD001960,CUST01608,Debit Card,2019-03-22,25000.00,Active
CARD004877,CUST04612,Credit Card,2019-03-22,1000000.00,Blocked
CARD003198,CUST01267,Debit Card,2019-03-23,100000.00,Expired
CARD003737,CUST02439,Debit Card,2019-03-26,100000.00,Active
CARD004459,CUST03260,Debit Card,2019-03-27,200000.00,Blocked
CARD001952,CUST02297,Debit Card,2019-03-30,25000.00,Active
CARD001982,CUST04564,Credit Card,2019-03-31,50000.00,Active
CARD000662,CUST03719,Debit Card,2019-04-01,50000.00,Active
CARD004481,CUST02179,Prepaid Card,2019-04-01,50000.00,Active
CARD004631,CUST02107,Debit Card,2019-04-01,200000.00,Active
CARD000870,CUST01599,Debit Card,2019-04-03,50000.00,Active
CARD001570,CUST02928,Debit Card,2019-04-03,200000.00,Active
CARD001123,CUST04313,Credit Card,2019-04-04,250000.00,Active
CARD003761,CUST00899,Debit Card,2019-04-05,25000.00,Active
CARD005177,CUST02954,Debit Card,2019-04-05,100000.00,Active
CARD000284,CUST04350,Debit Card,2019-04-06,100000.00,Active
CARD001788,CUST01511,Credit Card,2019-04-07,150000.00,Active
CARD002418,CUST01541,Credit Card,2019-04-08,100000.00,Active
CARD001883,CUST04165,Debit Card,2019-04-10,50000.00,Active
CARD001340,CUST02049,Debit Card,2019-04-11,200000.00,Active
CARD001571,CUST03560,Debit Card,2019-04-12,100000.00,Active
CARD003376,CUST01106,Credit Card,2019-04-13,250000.00,Active
CARD002677,CUST02109,Debit Card,2019-04-14,25000.00,Active
CARD003707,CUST03554,Credit Card,2019-04-14,1000000.00,Active
CARD001378,CUST02423,Debit Card,2019-04-15,25000.00,Active
CARD001413,CUST04941,Credit Card,2019-04-15,150000.00,Active
CARD000263,CUST01171,Debit Card,2019-04-17,200000.00,Active
CARD000493,CUST04847,Corporate Card,2019-04-18,1500000.00,Active
CARD000700,CUST04754,Debit Card,2019-04-19,100000.00,Inactive
CARD001147,CUST01105,Credit Card,2019-04-19,100000.00,Active
CARD003474,CUST00607,Corporate Card,2019-04-19,200000.00,Active
CARD002535,CUST02532,Debit Card,2019-04-22,50000.00,Active
CARD002961,CUST01332,Debit Card,2019-04-24,200000.00,Active
CARD004286,CUST03654,Debit Card,2019-04-24,50000.00,Active
CARD005011,CUST00124,Prepaid Card,2019-04-24,10000.00,Active
CARD002835,CUST02284,Credit Card,2019-04-25,500000.00,Active
CARD003459,CUST04181,Credit Card,2019-04-26,50000.00,Active
CARD003162,CUST00364,Credit Card,2019-04-29,100000.00,Active
CARD002807,CUST04110,Credit Card,2019-04-30,250000.00,Expired
CARD000240,CUST03098,Debit Card,2019-05-01,50000.00,Active
CARD004305,CUST02464,Credit Card,2019-05-01,50000.00,Active
CARD001546,CUST01335,Credit Card,2019-05-03,1000000.00,Blocked
CARD000816,CUST02359,Credit Card,2019-05-04,1000000.00,Active
CARD003295,CUST01477,Credit Card,2019-05-05,500000.00,Active
CARD003734,CUST04147,Corporate Card,2019-05-06,1500000.00,Active
CARD004280,CUST04915,Credit Card,2019-05-06,500000.00,Inactive
CARD002554,CUST03548,Credit Card,2019-05-09,150000.00,Active
CARD002738,CUST04333,Debit Card,2019-05-13,50000.00,Active
CARD003316,CUST03161,Credit Card,2019-05-14,1000000.00,Active
CARD000457,CUST00194,Credit Card,2019-05-15,500000.00,Active
CARD004334,CUST04502,Credit Card,2019-05-15,50000.00,Active
CARD005064,CUST01164,Credit Card,2019-05-16,250000.00,Active
CARD002940,CUST02936,Debit Card,2019-05-17,100000.00,Active
CARD003766,CUST02539,Prepaid Card,2019-05-17,10000.00,Active
CARD004029,CUST04515,Debit Card,2019-05-19,50000.00,Active
CARD000656,CUST01147,Credit Card,2019-05-20,50000.00,Active
CARD003903,CUST00348,Credit Card,2019-05-21,250000.00,Active
CARD001689,CUST04292,Credit Card,2019-05-22,250000.00,Active
CARD002698,CUST04659,Debit Card,2019-05-23,25000.00,Active
CARD002947,CUST01430,Credit Card,2019-05-23,500000.00,Blocked
CARD003817,CUST03956,Debit Card,2019-05-23,25000.00,Blocked
CARD001996,CUST02968,Corporate Card,2019-05-26,1500000.00,Active
CARD002966,CUST03887,Debit Card,2019-05-27,200000.00,Active
CARD000048,CUST02982,Debit Card,2019-05-30,50000.00,Active
CARD002552,CUST03920,Credit Card,2019-05-30,150000.00,Active
CARD004771,CUST00697,Debit Card,2019-05-30,50000.00,Active
CARD000461,CUST02702,Debit Card,2019-05-31,100000.00,Active
CARD002122,CUST00323,Debit Card,2019-05-31,200000.00,Active
CARD004882,CUST03757,Prepaid Card,2019-05-31,10000.00,Active
CARD004586,CUST00715,Prepaid Card,2019-06-02,50000.00,Active
CARD000148,CUST02909,Debit Card,2019-06-03,25000.00,Active
CARD003249,CUST02818,Prepaid Card,2019-06-03,25000.00,Expired
CARD003794,CUST04581,Credit Card,2019-06-03,100000.00,Blocked
CARD004409,CUST03416,Credit Card,2019-06-04,150000.00,Active
CARD000198,CUST00988,Debit Card,2019-06-05,200000.00,Blocked
CARD001380,CUST01078,Prepaid Card,2019-06-07,50000.00,Active
CARD002687,CUST00485,Credit Card,2019-06-08,1000000.00,Active
CARD000351,CUST04275,Debit Card,2019-06-09,25000.00,Active
CARD001871,CUST00943,Debit Card,2019-06-09,50000.00,Active
CARD003250,CUST04676,Debit Card,2019-06-09,25000.00,Inactive
CARD003591,CUST00593,Credit Card,2019-06-10,100000.00,Active
CARD004211,CUST04642,Debit Card,2019-06-11,100000.00,Expired
CARD004959,CUST02354,Debit Card,2019-06-11,25000.00,Active
CARD000922,CUST01357,Credit Card,2019-06-14,100000.00,Active
CARD003102,CUST02418,Credit Card,2019-06-14,1000000.00,Active
CARD000867,CUST01984,Credit Card,2019-06-15,1000000.00,Active
CARD004451,CUST01835,Credit Card,2019-06-15,250000.00,Blocked
CARD001692,CUST00968,Debit Card,2019-06-16,200000.00,Active
CARD000907,CUST02146,Credit Card,2019-06-18,50000.00,Active
