Account_ID,Customer_ID,Branch_ID,Account_Type,Open_Date,Balance,Account_Status
ACC000387,CUST00387,BR050,Savings,2024-02-23,93168.42,Active
ACC000388,CUST00388,BR005,Savings,2021-12-04,168747.50,Active
ACC000389,CUST00389,BR019,Savings,2022-12-08,85209.16,Dormant
ACC000390,CUST00390,BR003,Fixed Deposit,2022-03-06,1303422.11,Active
ACC000391,CUST00391,BR028,Savings,2018-10-10,3625.57,Active
ACC000392,CUST00392,BR042,Current,2023-10-02,732883.36,Inactive
ACC000393,CUST00393,BR041,Current,2024-02-13,559791.04,Active
ACC000394,CUST00394,BR001,Salary,2018-05-30,177055.69,Inactive
ACC000395,CUST00395,BR001,Savings,2023-03-14,1007229.90,Dormant
ACC000396,CUST00396,BR005,Savings,2023-03-15,1139412.44,Active
ACC000397,CUST00397,BR009,Salary,2024-01-13,71681.96,Active
ACC000398,CUST00398,BR034,Savings,2022-11-22,22403.82,Dormant
ACC000399,CUST00399,BR048,Current,2024-06-13,4022674.66,Active
ACC000400,CUST00400,BR049,Current,2023-10-02,271749.12,Dormant
ACC000401,CUST00401,BR018,Savings,2021-09-13,321694.64,Dormant
ACC000402,CUST00402,BR002,Savings,2018-09-04,352455.98,Active
ACC000403,CUST00403,BR019,Savings,2024-04-29,122874.83,Active
ACC000404,CUST00404,BR032,Savings,2024-02-22,24337.54,Active
ACC000405,CUST00405,BR025,Savings,2019-10-02,143481.87,Active
ACC000406,CUST00406,BR002,Salary,2022-12-28,299534.37,Active
ACC000407,CUST00407,BR041,Current,2021-12-23,90992.80,Active
ACC000408,CUST00408,BR035,Salary,2017-09-08,125603.27,Active
ACC000409,CUST00409,BR021,Salary,2023-10-30,35928.24,Inactive
ACC000410,CUST00410,BR045,Savings,2017-11-20,97381.51,Inactive
ACC000411,CUST00411,BR040,Fixed Deposit,2022-09-08,1257519.16,Inactive
ACC000412,CUST00412,BR046,Current,2021-01-21,124525.09,Active
ACC000413,CUST00413,BR011,Savings,2023-10-05,19680.12,Inactive
ACC000414,CUST00414,BR028,Current,2023-02-15,698702.23,Inactive
ACC000415,CUST00415,BR030,Savings,2023-03-03,3487714.81,Active
ACC000416,CUST00416,BR050,Salary,2023-07-04,5936.61,Active
ACC000417,CUST00417,BR003,Current,2019-06-12,3698658.46,Inactive
ACC000418,CUST00418,BR003,Salary,2023-07-12,45461.28,Dormant
ACC000419,CUST00419,BR027,Current,2022-09-24,129732.15,Dormant
ACC000420,CUST00420,BR044,Savings,2017-08-23,122003.67,Dormant
ACC000421,CUST00421,BR019,Current,2019-06-16,104368.16,Inactive
ACC000422,CUST00422,BR019,Savings,2023-05-16,132327.10,Active
ACC000423,CUST00423,BR050,Savings,2023-09-15,97022.50,Dormant
ACC000424,CUST00424,BR002,Savings,2023-05-04,37988.64,Inactive
ACC000425,CUST00425,BR025,Current,2023-08-15,58893.14,Active
ACC000426,CUST00426,BR004,Savings,2023-07-21,476518.90,Active
ACC000427,CUST00427,BR024,Savings,2018-05-19,102715.16,Inactive
ACC000428,CUST00428,BR005,Fixed Deposit,2022-05-20,1973700.07,Active
ACC000429,CUST00429,BR021,Fixed Deposit,2023-07-07,73809.85,Active
ACC000430,CUST00430,BR015,Savings,2021-06-18,2798158.82,Active
ACC000431,CUST00431,BR011,Savings,2020-08-25,21596.59,Active
ACC000432,CUST00432,BR020,Savings,2020-01-07,10782.73,Active
ACC000433,CUST00433,BR039,Fixed Deposit,2020-09-20,1897525.14,Inactive
ACC000434,CUST00434,BR033,Savings,2019-04-02,81172.54,Active
ACC000435,CUST00435,BR036,Current,2018-06-28,392905.13,Dormant
ACC000436,CUST00436,BR050,Fixed Deposit,2019-12-21,1602798.13,Active
ACC000437,CUST00437,BR038,Salary,2022-09-11,26643.46,Active
ACC000438,CUST00438,BR009,Savings,2019-07-22,18310.74,Dormant
ACC000439,CUST00439,BR028,Savings,2022-04-08,11940.80,Active
ACC000440,CUST00440,BR014,Savings,2020-08-20,16173.23,Active
ACC000441,CUST00441,BR040,Current,2024-06-09,45066.78,Inactive
ACC000442,CUST00442,BR018,Fixed Deposit,2017-10-17,1298959.57,Active
ACC000443,CUST00443,BR002,Salary,2023-09-11,105568.49,Active
ACC000444,CUST00444,BR021,Savings,2022-06-15,115314.34,Active
ACC000445,CUST00445,BR031,Salary,2023-02-09,61301.32,Active
ACC000446,CUST00446,BR016,Savings,2024-06-23,94640.00,Active
ACC000447,CUST00447,BR025,Savings,2020-02-02,26456.15,Active
ACC000448,CUST00448,BR023,Current,2023-05-20,60608.95,Active
ACC000449,CUST00449,BR013,Savings,2023-06-08,36545.50,Active
ACC000450,CUST00450,BR004,Current,2022-01-26,754437.07,Active
ACC000451,CUST00451,BR009,Current,2024-05-29,145658.18,Active
ACC000452,CUST00452,BR038,Savings,2024-06-26,2871.67,Active
ACC000453,CUST00453,BR046,Fixed Deposit,2017-08-19,1967455.59,Dormant
ACC000454,CUST00454,BR041,Fixed Deposit,2022-05-28,1409848.85,Dormant
ACC000455,CUST00455,BR015,Savings,2020-08-20,15276.87,Active
ACC000456,CUST00456,BR012,Current,2023-08-12,49813.35,Active
ACC000457,CUST00457,BR012,Savings,2021-11-13,64168.69,Active
ACC000458,CUST00458,BR022,Current,2023-01-17,216728.01,Active
ACC000459,CUST00459,BR041,Fixed Deposit,2021-05-26,356333.59,Active
ACC000460,CUST00460,BR023,Savings,2023-02-12,13597.53,Active
ACC000461,CUST00461,BR011,Salary,2020-02-01,240092.64,Active
ACC000462,CUST00462,BR042,Savings,2019-06-16,925700.84,Dormant
ACC000463,CUST00463,BR017,Salary,2021-10-03,117434.13,Inactive
ACC000464,CUST00464,BR006,Savings,2021-11-24,135809.97,Active
ACC000465,CUST00465,BR011,Salary,2022-08-18,20283.20,Active
ACC000466,CUST00466,BR045,Salary,2023-06-04,216519.62,Active
ACC000467,CUST00467,BR007,Savings,2024-03-13,72380.32,Active
ACC000468,CUST00468,BR028,Savings,2024-06-23,27912.26,Active
ACC000469,CUST00469,BR014,Salary,2021-02-09,254762.27,Inactive
ACC000470,CUST00470,BR032,Savings,2016-09-12,10445.38,Active
ACC000471,CUST00471,BR024,Fixed Deposit,2018-11-17,1945321.83,Dormant
ACC000472,CUST00472,BR004,Savings,2022-07-16,71261.54,Active
ACC000473,CUST00473,BR049,Fixed Deposit,2018-02-03,1679312.35,Active
ACC000474,CUST00474,BR031,Salary,2021-12-09,328337.90,Dormant
ACC000475,CUST00475,BR037,Savings,2023-04-20,131397.99,Dormant
ACC000476,CUST00476,BR012,Savings,2022-02-02,646166.27,Active
ACC000477,CUST00477,BR013,Savings,2022-09-15,14411.36,Active
ACC000478,CUST00478,BR036,Current,2020-08-06,714773.97,Dormant
ACC000479,CUST00479,BR034,Current,2021-09-07,643653.38,Active
ACC000480,CUST00480,BR007,Salary,2024-01-17,44251.55,Active
ACC000481,CUST00481,BR025,Fixed Deposit,2022-04-06,1881694.91,Active
ACC000482,CUST00482,BR040,Savings,2024-06-02,123115.76,Active
ACC000483,CUST00483,BR048,Savings,2023-01-11,40252.99,Inactive
ACC000484,CUST00484,BR045,Savings,2022-05-28,15116.93,Active
ACC000485,CUST00485,BR047,Fixed Deposit,2023-05-19,1705375.85,Active
ACC000486,CUST00486,BR049,Savings,2017-05-02,3994630.10,Inactive
ACC000487,CUST00487,BR026,Savings,2021-12-01,670133.18,Active
ACC000488,CUST00488,BR004,Savings,2017-09-14,70036.77,Inactive
ACC000489,CUST00489,BR030,Fixed Deposit,2019-12-07,1271770.45,Inactive
ACC000490,CUST00490,BR029,Current,2020-09-24,357417.49,Active
ACC000491,CUST00491,BR048,Current,2024-05-06,136197.92,Active
ACC000492,CUST00492,BR015,Savings,2018-05-06,22341.10,Active
ACC000493,CUST00493,BR001,Current,2022-05-01,782578.47,Active
ACC000494,CUST00494,BR020,Fixed Deposit,2024-01-24,1035898.00,Active
ACC000495,CUST00495,BR014,Salary,2022-05-13,77249.96,Dormant
ACC000496,CUST00496,BR033,Savings,2019-10-30,46723.25,Dormant
ACC000497,CUST00497,BR044,Salary,2021-02-25,303076.82,Active
ACC000498,CUST00498,BR042,Salary,2022-07-05,251710.63,Active
ACC000499,CUST00499,BR039,Current,2024-01-18,31852.71,Active
ACC000500,CUST00500,BR017,Savings,2022-09-01,96249.34,Active
ACC000501,CUST00501,BR022,Savings,2024-04-02,184594.51,Dormant
ACC000502,CUST00502,BR020,Savings,2022-11-03,15762.89,Inactive
ACC000503,CUST00503,BR009,Savings,2023-09-27,9110.90,Active
ACC000504,CUST00504,BR006,Savings,2023-07-04,473841.04,Dormant
ACC000505,CUST00505,BR038,Salary,2022-03-21,192833.10,Active
ACC000506,CUST00506,BR005,Salary,2023-08-07,114525.54,Active
ACC000507,CUST00507,BR027,Savings,2019-02-21,57714.07,Inactive
ACC000508,CUST00508,BR030,Savings,2023-04-25,1404106.56,Active
ACC000509,CUST00509,BR012,Savings,2022-06-10,119717.19,Active
ACC000510,CUST00510,BR049,Savings,2024-06-22,2414.11,Active
ACC000511,CUST00511,BR028,Salary,2022-02-06,6685.39,Active
ACC000512,CUST00512,BR001,Savings,2023-02-16,113064.62,Active
ACC000513,CUST00513,BR015,Salary,2020-04-03,17532.72,Active
ACC000514,CUST00514,BR011,Savings,2018-06-04,364932.14,Active
ACC000515,CUST00515,BR034,Savings,2023-04-13,10335.66,Active
ACC000516,CUST00516,BR011,Savings,2024-04-01,21171.36,Active
ACC000517,CUST00517,BR047,Current,2020-09-07,293870.30,Dormant
ACC000518,CUST00518,BR041,Savings,2024-05-30,21890.38,Active
ACC000519,CUST00519,BR002,Savings,2020-03-13,50192.04,Active
ACC000520,CUST00520,BR045,Savings,2022-10-30,3683894.67,Dormant
ACC000521,CUST00521,BR043,Savings,2022-05-30,15915.27,Active
ACC000522,CUST00522,BR008,Savings,2017-10-12,86017.82,Active
ACC000523,CUST00523,BR013,Current,2021-04-25,73916.08,Active
ACC000524,CUST00524,BR031,Salary,2019-04-18,304200.40,Active
ACC000525,CUST00525,BR010,Savings,2023-06-01,143824.64,Active
ACC000526,CUST00526,BR030,Savings,2016-09-29,19543.87,Inactive
ACC000527,CUST00527,BR044,Fixed Deposit,2017-06-23,1220091.44,Active
ACC000528,CUST00528,BR043,Savings,2019-02-05,39011.40,Active
ACC000529,CUST00529,BR024,Savings,2022-10-06,73735.36,Active
ACC000530,CUST00530,BR031,Savings,2024-01-02,844970.43,Active
ACC000531,CUST00531,BR011,Fixed Deposit,2024-01-16,724264.51,Dormant
ACC000532,CUST00532,BR040,Salary,2022-04-26,8504.51,Active
ACC000533,CUST00533,BR032,Savings,2023-01-22,181370.15,Active
ACC000534,CUST00534,BR046,Savings,2024-04-15,61919.28,Dormant
ACC000535,CUST00535,BR022,Savings,2024-06-27,23518.95,Active
ACC000536,CUST00536,BR031,Savings,2023-10-06,5509120.10,Active
ACC000537,CUST00537,BR042,Savings,2021-05-11,78090.67,Active
ACC000538,CUST00538,BR016,Savings,2017-11-04,36604.50,Active
ACC000539,CUST00539,BR016,Savings,2024-01-09,39553.47,Active
ACC000540,CUST00540,BR008,Salary,2019-11-21,7080.56,Active
ACC000541,CUST00541,BR001,Savings,2021-12-09,20040.10,Active
ACC000542,CUST00542,BR014,Current,2019-09-21,48525.94,Active
ACC000543,CUST00543,BR036,Savings,2023-07-14,9967.85,Inactive
ACC000544,CUST00544,BR007,Savings,2020-01-22,68874.42,Dormant
ACC000545,CUST00545,BR024,Savings,2019-02-17,930039.66,Active
ACC000546,CUST00546,BR007,Salary,2023-03-12,61453.86,Inactive
ACC000547,CUST00547,BR046,Current,2021-08-18,220907.52,Inactive
ACC000548,CUST00548,BR050,Savings,2023-03-01,129589.76,Active
ACC000549,CUST00549,BR034,Savings,2021-09-15,94385.07,Active
ACC000550,CUST00550,BR038,Savings,2022-11-14,44405.34,Active
ACC000551,CUST00551,BR033,Savings,2022-03-01,2190.55,Active
ACC000552,CUST00552,BR022,Savings,2018-03-19,161766.99,Inactive
ACC000553,CUST00553,BR020,Savings,2019-11-03,1054154.93,Active
ACC000554,CUST00554,BR014,Salary,2023-03-22,187878.77,Active
ACC000555,CUST00555,BR012,Salary,2024-04-20,349879.36,Active
ACC000556,CUST00556,BR031,Salary,2023-06-06,72192.80,Inactive
ACC000557,CUST00557,BR028,Savings,2016-05-12,1002448.22,Active
ACC000558,CUST00558,BR013,Savings,2021-08-20,82989.79,Active
ACC000559,CUST00559,BR045,Savings,2024-05-10,4829.44,Dormant
ACC000560,CUST00560,BR044,Savings,2021-06-25,1106863.40,Active
ACC000561,CUST00561,BR045,Savings,2020-06-02,148541.77,Inactive
ACC000562,CUST00562,BR036,Savings,2024-01-05,16800.88,Active
ACC000563,CUST00563,BR046,Savings,2024-01-23,99932.97,Inactive
ACC000564,CUST00564,BR019,Savings,2023-12-28,7024.12,Active
ACC000565,CUST00565,BR025,Savings,2021-06-19,9508.69,Active
ACC000566,CUST00566,BR022,Savings,2019-05-10,620747.75,Active
ACC000567,CUST00567,BR040,Fixed Deposit,2023-05-06,915717.77,Active
ACC000568,CUST00568,BR034,Current,2023-04-04,29174.17,Active
ACC000569,CUST00569,BR035,Savings,2017-07-25,5683.28,Active
ACC000570,CUST00570,BR019,Current,2022-07-15,1049315.42,Active
ACC000571,CUST00571,BR008,Savings,2018-07-15,132435.96,Active
ACC000572,CUST00572,BR044,Savings,2023-12-22,4499.02,Dormant
ACC000573,CUST00573,BR002,Savings,2024-04-14,14389.59,Active
ACC000574,CUST00574,BR019,Salary,2022-03-22,326450.38,Inactive
ACC000575,CUST00575,BR001,Salary,2023-10-13,316436.06,Active
ACC000576,CUST00576,BR014,Savings,2023-06-14,88981.97,Dormant
ACC000577,CUST00577,BR010,Current,2018-12-06,714315.07,Active
ACC000578,CUST00578,BR036,Savings,2018-01-22,3634091.90,Active
ACC000579,CUST00579,BR026,Savings,2024-06-04,1166377.46,Active
ACC000580,CUST00580,BR005,Salary,2021-03-17,240906.66,Active
ACC000581,CUST00581,BR019,Salary,2023-09-07,49801.46,Active
ACC000582,CUST00582,BR043,Fixed Deposit,2022-01-07,1133705.85,Active
ACC000583,CUST00583,BR041,Savings,2024-03-29,111560.19,Active
ACC000584,CUST00584,BR036,Salary,2019-12-03,292902.07,Active
ACC000585,CUST00585,BR020,Savings,2023-05-31,349484.47,Active
ACC000586,CUST00586,BR011,Savings,2017-11-29,25844.40,Active
ACC000587,CUST00587,BR049,Savings,2021-10-13,17054.24,Dormant
ACC000588,CUST00588,BR005,Savings,2024-02-08,250547.52,Dormant
ACC000589,CUST00589,BR042,Current,2024-06-08,563171.63,Active
ACC000590,CUST00590,BR022,Savings,2023-10-18,50942.85,Active
ACC000591,CUST00591,BR028,Savings,2019-09-21,4032.57,Active
ACC000592,CUST00592,BR018,Savings,2023-12-12,19462.20,Active
ACC000593,CUST00593,BR050,Savings,2020-11-09,23007.13,Active
ACC000594,CUST00594,BR035,Savings,2022-04-10,11601.32,Active
ACC000595,CUST00595,BR002,Current,2022-07-28,562231.75,Active
ACC000596,CUST00596,BR035,Salary,2021-02-28,338111.93,Active
ACC000597,CUST00597,BR050,Salary,2024-01-22,38260.01,Inactive
ACC000598,CUST00598,BR024,Savings,2020-06-24,55635.80,Active
ACC000599,CUST00599,BR009,Fixed Deposit,2022-04-30,133338.19,Active
ACC000600,CUST00600,BR023,Current,2023-05-03,708878.32,Active
ACC000601,CUST00601,BR043,Savings,2023-11-29,73600.35,Inactive
ACC000602,CUST00602,BR042,Savings,2021-04-27,3894526.72,Active
ACC000603,CUST00603,BR035,Savings,2022-08-16,24813.40,Inactive
ACC000604,CUST00604,BR017,Savings,2023-08-25,87973.86,Inactive
ACC000605,CUST00605,BR039,Current,2021-12-08,671939.81,Inactive
ACC000606,CUST00606,BR018,Savings,2021-06-05,48529.39,Active
ACC000607,CUST00607,BR027,Savings,2022-08-26,21775.68,Inactive
ACC000608,CUST00608,BR011,Savings,2018-01-24,16821.57,Active
ACC000609,CUST00609,BR009,Savings,2023-07-02,11579.17,Dormant
ACC000610,CUST00610,BR026,Savings,2024-02-25,13407.25,Active
ACC000611,CUST00611,BR006,Savings,2022-08-09,146619.88,Dormant
ACC000612,CUST00612,BR010,Savings,2024-05-13,4173447.31,Active
ACC000613,CUST00613,BR047,Savings,2021-08-04,25543.33,Active
ACC000614,CUST00614,BR009,Savings,2023-07-20,46632.28,Active
ACC000615,CUST00615,BR039,Fixed Deposit,2024-01-09,261431.79,Active
ACC000616,CUST00616,BR031,Fixed Deposit,2022-12-29,1455498.53,Active
ACC000617,CUST00617,BR028,Salary,2022-02-02,105654.64,Active
ACC000618,CUST00618,BR023,Salary,2024-04-02,347528.95,Active
ACC000619,CUST00619,BR017,Savings,2021-06-11,103142.02,Active
ACC000620,CUST00620,BR001,Savings,2019-04-16,165938.68,Dormant
ACC000621,CUST00621,BR042,Fixed Deposit,2018-07-29,1739920.52,Active
ACC000622,CUST00622,BR038,Current,2022-03-03,109802.14,Dormant
ACC000623,CUST00623,BR026,Salary,2024-06-27,105371.30,Active
ACC000624,CUST00624,BR036,Fixed Deposit,2019-03-07,1780334.27,Inactive
ACC000625,CUST00625,BR043,Savings,2022-01-19,10392.42,Active
ACC000626,CUST00626,BR026,Fixed Deposit,2023-12-14,1355794.69,Active
ACC000627,CUST00627,BR025,Salary,2020-06-11,25464.96,Active
ACC000628,CUST00628,BR005,Fixed Deposit,2021-04-07,459852.40,Active
ACC000629,CUST00629,BR042,Savings,2023-04-21,933686.53,Inactive
ACC000630,CUST00630,BR029,Salary,2024-04-03,302214.78,Active
ACC000631,CUST00631,BR039,Savings,2018-06-26,12131.62,Active
ACC000632,CUST00632,BR042,Savings,2021-03-01,238852.86,Inactive
ACC000633,CUST00633,BR026,Salary,2023-05-03,118208.54,Active
ACC000634,CUST00634,BR019,Salary,2023-07-26,95685.75,Active
ACC000635,CUST00635,BR030,Savings,2017-03-10,8171.40,Active
ACC000636,CUST00636,BR005,Salary,2019-10-16,214760.21,Inactive
ACC000637,CUST00637,BR045,Savings,2023-06-06,970463.75,Active
ACC000638,CUST00638,BR044,Savings,2023-10-21,9365.11,Inactive
ACC000639,CUST00639,BR015,Fixed Deposit,2024-03-09,1076563.40,Active
ACC000640,CUST00640,BR045,Savings,2019-10-08,1103215.50,Active
ACC000641,CUST00641,BR036,Salary,2020-04-16,230959.37,Active
ACC000642,CUST00642,BR013,Salary,2024-05-14,228064.74,Active
ACC000643,CUST00643,BR016,Savings,2017-07-14,35595.83,Active
ACC000644,CUST00644,BR032,Salary,2024-06-21,215736.50,Active
ACC000645,CUST00645,BR032,Fixed Deposit,2024-02-09,411800.73,Inactive
ACC000646,CUST00646,BR026,Savings,2022-09-07,210271.23,Active
ACC000647,CUST00647,BR033,Savings,2024-03-04,24429.75,Active
ACC000648,CUST00648,BR030,Savings,2017-10-12,81928.97,Active
ACC000649,CUST00649,BR024,Current,2018-08-02,540960.12,Inactive
ACC000650,CUST00650,BR022,Savings,2021-08-05,274183.49,Active
ACC000651,CUST00651,BR026,Savings,2021-07-16,805808.51,Active
ACC000652,CUST00652,BR047,Savings,2024-03-10,3942834.57,Active
ACC000653,CUST00653,BR031,Current,2021-11-23,648246.06,Inactive
ACC000654,CUST00654,BR032,Current,2021-05-30,461304.02,Active
ACC000655,CUST00655,BR014,Fixed Deposit,2022-11-23,288293.79,Active
ACC000656,CUST00656,BR024,Savings,2018-04-26,19155.36,Active
ACC000657,CUST00657,BR039,Savings,2023-01-25,6283.93,Active
ACC000658,CUST00658,BR021,Savings,2024-04-06,3466.11,Dormant
ACC000659,CUST00659,BR030,Savings,2017-06-29,12496.60,Active
ACC000660,CUST00660,BR037,Savings,2015-11-18,7502.38,Active
ACC000661,CUST00661,BR042,Savings,2024-06-13,111154.67,Active
ACC000662,CUST00662,BR034,Savings,2022-06-13,12558.17,Active
ACC000663,CUST00663,BR017,Salary,2022-08-19,221633.38,Active
ACC000664,CUST00664,BR031,Savings,2024-04-11,1199807.86,Inactive
ACC000665,CUST00665,BR040,Salary,2019-11-20,268260.54,Dormant
ACC000666,CUST00666,BR041,Salary,2017-08-30,183976.94,Active
ACC000667,CUST00667,BR030,Savings,2022-12-25,18900.89,Active
ACC000668,CUST00668,BR038,Salary,2023-12-12,76632.26,Active
ACC000669,CUST00669,BR041,Savings,2024-02-26,580578.32,Inactive
ACC000670,CUST00670,BR024,Savings,2021-03-28,70783.43,Active
ACC000671,CUST00671,BR019,Savings,2023-07-19,144432.49,Active
ACC000672,CUST00672,BR050,Savings,2022-06-08,83134.68,Active
ACC000673,CUST00673,BR027,Current,2024-04-08,312196.27,Active
ACC000674,CUST00674,BR025,Fixed Deposit,2024-02-29,1364514.67,Active
ACC000675,CUST00675,BR044,Salary,2023-10-30,89902.87,Inactive
ACC000676,CUST00676,BR012,Savings,2022-12-13,16558.64,Active
ACC000677,CUST00677,BR032,Current,2019-02-26,660662.26,Active
ACC000678,CUST00678,BR019,Fixed Deposit,2020-08-08,1859311.46,Dormant
ACC000679,CUST00679,BR032,Savings,2021-06-27,594312.62,Active
ACC000680,CUST00680,BR003,Savings,2024-06-08,23961.53,Active
ACC000681,CUST00681,BR035,Savings,2021-04-15,22803.65,Inactive
ACC000682,CUST00682,BR025,Fixed Deposit,2018-09-17,857629.75,Active
ACC000683,CUST00683,BR034,Salary,2024-04-23,271108.81,Active
ACC000684,CUST00684,BR047,Current,2022-09-28,33166.14,Dormant
ACC000685,CUST00685,BR013,Salary,2024-05-07,67306.44,Inactive
ACC000686,CUST00686,BR021,Savings,2019-09-02,599427.94,Active
ACC000687,CUST00687,BR038,Savings,2022-11-24,107386.25,Inactive
ACC000688,CUST00688,BR011,Savings,2022-06-03,204389.65,Active
ACC000689,CUST00689,BR023,Current,2023-11-15,137272.96,Active
ACC000690,CUST00690,BR036,Fixed Deposit,2020-10-18,1759149.67,Active
ACC000691,CUST00691,BR045,Salary,2020-05-09,222208.64,Inactive
ACC000692,CUST00692,BR036,Savings,2023-06-26,77854.53,Active
ACC000693,CUST00693,BR047,Salary,2022-05-30,274848.95,Active
ACC000694,CUST00694,BR010,Fixed Deposit,2023-01-19,1600423.80,Active
ACC000695,CUST00695,BR025,Savings,2023-10-14,30420.93,Active
ACC000696,CUST00696,BR021,Savings,2024-01-18,42319.51,Active
ACC000697,CUST00697,BR050,Salary,2022-11-09,250783.76,Active
ACC000698,CUST00698,BR034,Savings,2020-12-15,107734.03,Active
ACC000699,CUST00699,BR013,Salary,2023-06-21,80391.07,Dormant
ACC000700,CUST00700,BR045,Savings,2020-06-11,20185.49,Active
ACC000701,CUST00701,BR042,Savings,2024-05-26,4937.39,Active
ACC000702,CUST00702,BR048,Salary,2023-03-28,265195.40,Active
ACC000703,CUST00703,BR003,Savings,2018-12-10,23984.27,Active
ACC000704,CUST00704,BR047,Savings,2017-07-20,917692.24,Active
ACC000705,CUST00705,BR012,Salary,2020-06-14,13662.32,Active
ACC000706,CUST00706,BR044,Current,2024-02-06,609458.70,Inactive
ACC000707,CUST00707,BR033,Salary,2023-10-26,109029.00,Dormant
ACC000708,CUST00708,BR021,Savings,2024-01-20,876014.75,Active
ACC000709,CUST00709,BR037,Current,2023-12-29,50940.10,Active
ACC000710,CUST00710,BR029,Salary,2021-07-09,156762.37,Active
ACC000711,CUST00711,BR020,Salary,2023-06-04,329382.79,Active
ACC000712,CUST00712,BR036,Current,2023-04-26,85287.11,Dormant
ACC000713,CUST00713,BR009,Savings,2021-08-05,33898.22,Active
ACC000714,CUST00714,BR026,Savings,2024-05-06,16605.87,Inactive
ACC000715,CUST00715,BR045,Savings,2019-08-26,641145.95,Dormant
ACC000716,CUST00716,BR025,Savings,2024-05-23,20566.37,Active
ACC000717,CUST00717,BR048,Current,2015-07-07,85704.64,Active
ACC000718,CUST00718,BR034,Savings,2021-08-06,147609.03,Active
ACC000719,CUST00719,BR004,Fixed Deposit,2020-10-24,986020.46,Dormant
